,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.02055638,0.08162535,-0.0146340355,0.009333973,-0.020646265,0.0049262764,-0.0018078826,0.0012014012,0.019386532,0.0025906588,0.010658065,-0.0023907062,-0.0065168794,-0.06762916,-0.94214165
1,-0.010704864,-0.014140806,-0.09856181,0.14544027,-0.08320009,0.02542487,-0.09058833,0.015813641,0.44027692,-0.122553065,0.02750965,0.016093202,-0.07095913,0.050198115,-0.34800994
2,0.097968735,0.23675102,-0.19211869,-0.07271406,-0.038072016,-0.031348433,-0.024344707,0.14703545,-0.075157225,-0.043418173,-0.03688489,0.051309854,0.17468178,0.1583898,-0.55553305
3,0.11177921,0.19549657,0.011527892,-0.014184772,0.12798724,-0.07318381,-0.044046976,0.078961246,0.027088976,0.00079841487,-0.008357826,0.011172198,-0.07433943,0.013985412,-0.817379
4,0.06975652,-0.59871286,-0.010262112,0.0105470875,-0.27129003,-0.026348516,-0.017803121,-0.10835114,0.030364959,-0.032622345,-0.006860785,0.014069137,0.0012770579,0.0069950093,-0.5823894
5,-0.09497417,-0.038482282,0.118311614,-0.07338223,0.44651803,0.14381306,0.0536487,-0.05330624,-0.014187649,0.038363185,0.06714199,0.009257174,0.054005552,-0.06260645,-0.55125576
6,-0.038640045,-0.029349372,-0.55080414,-0.00699456,-0.03112829,-0.054358896,-0.01968658,0.02781982,-0.09598063,0.07166852,-0.07590232,0.020961659,0.054979004,0.056238435,-0.31386247
7,0.007187832,0.019695623,-0.15853228,-0.020163896,-0.16854723,-0.049125414,-0.023295341,-0.10115657,-0.061220884,-0.03474409,-0.08130696,-0.04595493,-0.12492635,-0.22322454,-0.72845936
8,0.1069263,0.0307056,-0.2560804,-0.102335714,0.32896996,0.0743566,0.081762806,0.025444869,-0.101522125,-0.06492748,0.08841179,0.028356727,-0.11528522,0.05159258,-0.41371077
9,0.036501598,-0.4990499,-0.022038216,0.046809483,0.32185692,0.010716832,-0.0011672764,-0.032378808,0.035289835,-0.09381809,0.03730895,0.024165867,-0.03473769,0.057296444,-0.54766047
10,0.0030529266,-0.2308156,0.009704873,0.009600753,-0.44705936,-0.019298391,0.0023150947,-0.13693598,-0.028293196,0.008485723,-0.027654776,0.014322332,0.033604294,-0.10601345,-0.68450797
11,-0.124721296,0.20590393,0.098696694,0.024615,-0.34835878,0.012550381,-0.019147638,0.08494985,0.07306368,-0.022160744,0.010359925,0.04923657,-0.048356984,0.103424534,-0.5908851
12,0.05815705,-0.3086825,0.03427338,-0.019672554,-0.035638593,0.0025676538,0.017727612,-0.1633426,-0.015835978,0.035665717,0.028962538,0.0016888642,-0.025004258,0.016547466,-0.833418
13,-0.063659765,0.03914378,-0.0015256285,0.011547474,0.09510366,0.02142394,0.0140045425,0.017016431,0.00019836318,-0.00645891,0.011412043,0.0017257952,0.013074996,-0.010200181,-0.9517722
14,-0.0066585722,-0.041998837,0.0016526437,-0.000654998,-0.0038913905,0.002097438,0.0020798924,-0.36715803,0.0011731395,5.750009e-05,0.00569782,0.0022866465,-0.0003950426,0.9179286,-0.02485077
