,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.28514713,-0.18069117,-0.15389861,-0.08750899,0.111633405,0.17381547,-0.028953915,0.17345738,0.109647855,0.23656648,-0.14085485,0.051363885,0.030915288,0.10472327,-0.03802721,0.23230593,-0.017719874,-0.03319596,-0.049665183,-0.09205013,-0.121914126,-0.039713632,-0.5011531
1,0.07542242,-0.017118623,0.07386716,-0.049436238,-0.0487682,0.26643774,0.052742895,-0.029153,0.06344163,-0.081649914,0.10519463,-0.16997477,0.0068850797,-0.06690391,-0.016971456,-0.24593201,-0.13219447,0.007877373,0.3079539,0.022931064,0.11792402,0.0054338253,-0.5123373
2,-0.021530056,-0.0022431277,-0.02805684,0.022227917,0.012964101,0.05880031,0.00999871,-0.024562951,-0.061562996,0.0068002203,-0.01757898,-0.023856154,-0.0017898456,-0.03878042,-0.00068707205,-0.056268167,0.01437556,0.0016735668,-0.005819741,-0.07654659,0.0855505,0.042461712,-0.9763054
3,0.19097781,-0.15880136,0.06272624,0.11724388,0.08644132,0.08243783,0.031094372,0.010337826,-0.048943672,0.25957444,-0.22463274,-0.10195479,0.007974471,0.099118106,0.010378014,-0.101155944,-0.109188564,-0.033812407,0.046902765,-0.019561315,0.04546812,-0.020234054,-0.56236154
4,-0.042621046,0.041166414,0.5312512,0.07179745,-0.34092274,0.1605547,-0.029819064,0.06809829,0.30197477,0.0498917,0.0011745794,-0.0014944467,-0.0767061,0.10983924,-0.010522359,0.0949542,0.45960587,0.012217396,0.15565613,0.06724001,-0.14246851,-0.031893317,-0.2658933
5,-0.073386334,-0.023963435,-0.09685034,-0.0009436767,0.023898732,0.024273533,0.013021048,0.016011057,0.017036252,-0.010131073,-0.0045539686,-0.0060543464,-0.016882762,0.022610227,-0.5300666,0.020702869,0.07508828,-0.009525243,-0.041311216,0.025887746,0.026135411,-0.41039455,-0.24369386
6,-0.00029804683,0.21655701,0.14054295,0.10528839,0.17369764,-0.08417421,-0.04315611,-0.04668274,-0.15236038,0.007871698,0.03264066,0.067810394,0.023365375,0.031358562,0.026678776,0.10599695,0.036216587,-0.004681141,-0.26531193,0.04136175,-0.04911456,0.0053354674,-0.41277385
7,0.23356634,-0.13485576,-0.08041141,-0.024009082,-0.020256057,0.08915251,-0.12065948,0.19951138,0.13336687,0.3822594,-0.22019279,-0.050150998,-0.08247543,-0.42914578,-0.026530758,-0.12973742,-0.37282878,-0.0070393053,0.041775204,0.04493316,0.078056246,-0.09871048,-0.2517448
8,0.050573453,-0.011714959,-0.2286528,-0.1314666,0.3684326,-0.4045681,-0.041880973,-0.0013305402,0.1334635,-0.06332856,0.11989358,0.14840367,0.026916483,0.3136311,0.06435081,0.1449818,0.057559136,-0.07363793,0.04446456,0.111641005,-0.3320632,-0.069407985,-0.4994556
9,-0.1543499,-0.05776308,-0.046792965,0.008418048,0.03254462,0.25669464,0.040935747,-0.048320778,-0.053487048,-0.007773309,-0.01831598,-0.29155782,0.03683439,-0.03166247,0.47002292,-0.114450134,0.025645584,0.022324558,0.033722248,-0.14880446,0.055903006,0.08772686,-0.30480263
10,0.07209245,-0.054653935,0.18038726,-0.04251322,-0.074099936,-0.27788824,0.014205646,0.07397801,0.029557819,0.01736979,-0.018849755,-0.12571846,0.007871933,-0.045009,0.45710626,-0.057806056,-0.0966194,-0.0005793809,0.03611253,-0.04616335,0.052697435,0.052120924,-0.32581672
11,-0.20582412,0.01969107,-0.24350633,-0.11729282,-0.049375236,-0.16238537,-0.06482883,-0.21541606,-0.050025072,-0.2124851,0.18960518,0.01739996,-0.014504365,0.0014993605,0.0034219536,0.06876671,-0.3920037,-0.01714311,-0.24991307,0.24957816,-0.1911456,-0.071627215,-0.32397547
12,0.050162192,-0.13975972,0.03170668,-0.17024142,0.030043285,-0.13980404,-0.05841266,0.17662254,0.16560006,0.013881776,0.04430504,0.05994169,-0.014355589,0.27590364,0.10109791,0.16288209,0.1357151,-0.02612073,0.1343579,0.20671819,-0.30686823,0.04372491,-0.4480096
13,-0.023880593,0.17674217,-0.100249305,-0.24468245,-0.0503551,0.10285546,-0.07437991,-0.00831735,0.01707725,-0.2452222,0.3656722,0.07068284,-0.025753062,-0.04321397,0.03755373,0.116414316,0.06421235,0.029260367,-0.14379121,0.042044666,-0.04512832,-0.00612505,-0.49880648
14,-0.12282205,0.01953977,-0.25289157,0.083675474,0.04944492,0.21592598,0.026705697,-0.08599037,0.12316432,0.052639835,0.0075295987,-0.0031657722,-0.024002519,-0.00034974277,0.16539161,0.18027675,0.029655688,-0.01800614,-0.18442532,0.24769746,-0.0618164,0.022085387,-0.38004264
15,-0.33389288,-0.0625681,0.11294897,0.22202961,-0.10224666,-0.31062722,0.09913467,-0.20604135,-0.036176495,0.061906245,-0.17770971,-0.071242474,0.004499778,-0.1226498,0.036610294,-0.17323154,0.00035389658,0.040388383,0.03367512,0.046385046,0.04274229,-0.001297133,-0.46886235
16,0.40946096,0.009839192,-0.10657371,0.1261531,-0.21280025,0.020979557,-0.1769386,-0.074056104,-0.03650018,-0.034264743,-0.06633473,-0.10944712,-0.040040955,-0.071591094,-0.01209199,-0.040683977,-0.013611121,-0.021644771,-0.0208965,-0.090357676,-0.013952004,-0.0662789,-0.3996005
17,0.012303009,0.047654167,-0.0703303,0.098938495,0.02688508,0.12673627,-0.010737218,-0.017308645,-0.02333301,0.025125863,-0.036991406,0.22850597,0.008060065,0.040897895,-0.49131045,-0.041425586,0.026547553,0.013351749,-0.008138995,0.04128082,-0.026255144,0.44749084,-0.26700088
18,0.16673192,0.03535646,0.17890634,-0.14452231,-0.091927364,-0.36797217,-0.013647216,0.12969913,0.13451947,-0.058183573,0.12022495,0.21058823,0.0048318333,0.046671398,-0.21504427,0.07140646,-0.06629178,-0.008287026,0.025127497,0.18805796,-0.16056989,-0.021354869,-0.24561161
19,0.16150542,-0.07226415,-0.208179,-0.06333136,-0.080240965,-0.2270519,0.1756878,0.041089505,-0.5067146,-0.2764345,0.03230367,0.15256894,-0.049479157,0.34536618,0.069997795,0.08272529,-0.103252046,0.005942538,-0.15656705,0.09253323,-0.119153604,-0.03463995,-0.25109625
20,-0.028882284,-0.017099356,0.09336176,0.08635551,-0.014286349,0.024151053,0.021597248,-0.035411756,-0.14495422,-0.0130121885,-0.09227767,0.082419746,-0.009261121,-0.010620316,-0.4728939,-0.20437434,-0.059502903,0.01859338,0.13031669,-0.28233474,0.10201204,-0.12115817,-0.34293324
21,0.15833212,0.24193738,0.16255605,-0.014530903,0.12282783,0.06732632,0.08370266,-0.065581724,-0.17760846,-0.015465808,0.16035518,-0.023441058,-0.020716239,-0.043834783,0.06049037,-0.23061872,0.11380862,0.022301205,0.14979172,0.02631115,0.11836152,-0.001099996,-0.6047031
