,0
0,3.0
1,19.0
2,14.0
3,14.0
4,14.0
5,10.0
6,14.0
7,6.0
8,19.0
9,14.0
10,19.0
11,14.0
12,19.0
13,19.0
14,14.0
15,19.0
16,14.0
17,19.0
18,19.0
19,19.0
20,14.0
21,14.0
22,19.0
23,14.0
24,14.0
25,19.0
26,19.0
27,14.0
28,19.0
29,19.0
30,19.0
31,19.0
32,19.0
33,19.0
34,19.0
35,12.0
36,12.0
37,19.0
38,19.0
39,11.0
40,21.0
41,19.0
42,8.0
43,5.0
44,1.0
45,21.0
46,5.0
47,12.0
48,19.0
49,19.0
50,15.0
51,19.0
52,19.0
53,19.0
54,17.0
55,21.0
56,15.0
57,15.0
58,15.0
59,7.0
60,8.0
61,21.0
62,21.0
63,5.0
64,7.0
65,7.0
66,3.0
67,3.0
68,3.0
69,3.0
70,3.0
71,21.0
72,3.0
73,2.0
74,17.0
75,0.0
76,4.0
77,5.0
78,22.0
79,10.0
80,0.0
81,17.0
82,21.0
83,3.0
84,22.0
85,3.0
86,9.0
87,3.0
88,3.0
89,10.0
90,22.0
91,0.0
92,3.0
93,3.0
94,3.0
95,6.0
96,9.0
97,18.0
98,3.0
99,9.0
100,22.0
101,3.0
102,3.0
103,6.0
104,3.0
105,3.0
106,3.0
107,3.0
108,3.0
109,4.0
110,3.0
111,3.0
112,18.0
113,7.0
114,3.0
115,0.0
116,6.0
117,3.0
118,3.0
119,3.0
120,3.0
121,3.0
122,3.0
123,3.0
124,3.0
125,3.0
126,3.0
127,7.0
128,11.0
129,3.0
130,9.0
131,3.0
132,3.0
133,3.0
134,3.0
135,3.0
136,15.0
137,15.0
138,3.0
139,3.0
140,1.0
141,3.0
142,3.0
143,22.0
144,3.0
145,20.0
146,18.0
147,3.0
148,2.0
149,3.0
150,3.0
151,3.0
152,3.0
153,22.0
154,3.0
155,3.0
156,9.0
157,2.0
158,3.0
159,15.0
160,0.0
161,2.0
162,3.0
163,3.0
164,9.0
165,3.0
166,3.0
