,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.009644992,0.043700315,0.0010508609,-0.96055216,0.0005103075,-0.0023772228,0.000531954,-1.290754e-05,1.175076e-05,-0.00054847443,8.2516446e-05,-5.8720914e-05,-1.5583986e-05,-0.0007835668,0.00040570102
1,0.18535104,0.03040675,-0.027676288,-0.012990365,-0.08759174,0.5518196,-0.109286144,-0.41307518,-0.16211921,-0.013105649,0.04555108,-0.014705601,-0.051359497,-0.14717315,0.040490802
2,0.15300241,0.66423285,-0.010218415,0.027407004,-0.003641535,-0.031662468,-0.0033864314,-0.0026495066,-0.009492978,-0.015326315,0.0012687204,-0.0027858373,-0.0019550791,-0.0037526719,-0.0033874116
3,0.12339842,0.25679514,-0.022316867,-0.015361357,-0.13583769,0.639993,-0.003056808,-0.021531863,0.011805889,0.027647963,0.044346277,-0.028207883,0.00090950273,-0.109800525,0.03631858
4,0.045168627,0.02004251,-0.60586315,-0.035107777,0.0046338155,0.09316356,-0.15635607,-0.06716774,-0.043465234,0.014559781,0.008661119,-0.004748045,-0.040274274,-0.030340608,-0.004475045
5,-0.21112207,-0.48147032,0.012203896,0.5556038,0.00705011,0.008093959,0.007193782,0.005085787,0.013140594,0.009201685,0.0024819842,0.008588989,0.007184695,-0.009132878,0.0024116582
6,-0.14010654,-0.63872164,0.007709981,-0.1838997,-0.011418626,-0.0058609983,-0.015453597,-0.012528795,-0.02609931,-0.0005464039,0.001212443,0.000124737,0.01387818,-0.0021991984,-0.0020377962
7,-0.021423861,-0.0913861,-0.00033698385,0.94794077,0.0046496587,-0.0052896645,0.0009800368,-0.0015316254,-0.003566432,0.003971887,0.00038391462,-0.0011062825,-0.00069357496,-0.0018789897,0.00051592203
8,-0.008776205,0.013222686,0.089527465,0.006498403,-0.009046301,0.11087702,0.60311496,-0.0073339455,-0.06571935,-0.014621171,0.0069713756,-0.008469789,0.03829991,-0.008758881,0.014729693
9,-0.108561195,0.041483,0.36411124,-0.022835875,0.010201427,0.081926666,-0.25235522,-0.01498551,-0.040545203,0.011258663,-0.0013127784,0.00061865913,-0.022640787,-0.042261187,0.0014146755
10,0.062115278,0.033915043,-0.0041992967,-0.016731173,-0.0309206,0.17896669,-0.012692537,0.86267865,-0.04319101,0.004473767,0.02023448,-0.002574573,-0.00859904,-0.060052257,0.01884224
11,-0.016177809,0.03160804,-0.008479748,0.00035841105,0.06442516,-0.5053682,-0.033882394,0.0055289622,-0.17081858,-0.0045150896,0.0018556984,0.00349414,0.01372286,0.038607746,-0.0027106365
12,0.07598282,0.049432732,-0.024138354,-0.023359794,-0.040423777,0.21222393,0.01416399,-0.8466938,-0.040097814,0.0008748365,0.020424478,-0.012357396,-0.0016219447,-0.068930335,0.019078588
13,0.19113332,0.06954016,-0.011415094,-0.050740406,-0.07938713,0.5474677,-0.04527957,0.47193173,-0.12674356,0.0039193123,0.050265152,-0.02176257,-0.06621371,-0.14618413,0.04635913
14,0.2124442,-0.10732965,0.019448798,-0.017829388,-0.0021044756,-0.0542349,0.0198505,-4.8181468e-05,0.47897437,0.0055442667,0.0041460353,0.008590922,-0.0158412,-0.019144388,0.0021751386
