,0
0,9.0
1,8.0
2,8.0
3,11.0
4,13.0
5,0.0
6,14.0
7,8.0
8,20.0
9,22.0
10,0.0
11,8.0
12,0.0
13,2.0
14,2.0
15,0.0
16,0.0
17,0.0
18,22.0
19,0.0
20,0.0
21,0.0
22,0.0
23,14.0
24,0.0
25,0.0
26,0.0
27,8.0
28,0.0
29,0.0
30,0.0
31,15.0
32,0.0
33,13.0
34,18.0
35,0.0
36,8.0
37,11.0
38,20.0
39,8.0
40,7.0
41,22.0
42,0.0
43,8.0
44,0.0
45,0.0
46,2.0
47,8.0
48,20.0
49,7.0
50,0.0
51,0.0
52,0.0
53,7.0
54,0.0
55,11.0
56,14.0
57,0.0
58,0.0
59,0.0
60,0.0
61,19.0
62,0.0
63,8.0
64,0.0
65,0.0
66,6.0
67,18.0
68,11.0
69,20.0
70,1.0
71,0.0
72,14.0
73,8.0
74,0.0
75,0.0
76,8.0
77,8.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,13.0
84,6.0
85,18.0
86,0.0
87,20.0
88,0.0
89,0.0
90,8.0
91,0.0
92,0.0
93,4.0
94,0.0
95,0.0
96,0.0
97,8.0
98,11.0
99,0.0
100,8.0
101,14.0
102,2.0
103,8.0
104,17.0
105,0.0
106,6.0
107,20.0
108,6.0
109,8.0
110,9.0
111,13.0
112,0.0
113,0.0
114,9.0
115,0.0
116,0.0
117,22.0
118,15.0
119,0.0
120,1.0
121,2.0
122,21.0
123,21.0
124,18.0
125,0.0
126,18.0
127,0.0
128,0.0
129,13.0
130,0.0
131,18.0
132,11.0
133,6.0
134,20.0
135,0.0
136,8.0
137,6.0
138,20.0
139,18.0
140,0.0
141,13.0
142,1.0
143,8.0
144,0.0
145,0.0
146,8.0
147,18.0
148,8.0
149,22.0
150,6.0
151,20.0
152,13.0
153,8.0
154,7.0
155,20.0
156,0.0
157,8.0
158,13.0
159,0.0
160,0.0
161,8.0
162,20.0
163,22.0
164,0.0
165,0.0
166,2.0
167,2.0
168,14.0
169,20.0
170,6.0
171,0.0
172,0.0
173,0.0
174,0.0
175,6.0
176,18.0
177,5.0
178,0.0
179,15.0
180,0.0
181,15.0
182,0.0
183,0.0
184,8.0
185,1.0
186,6.0
187,0.0
188,6.0
189,6.0
190,8.0
191,0.0
192,8.0
193,0.0
194,18.0
195,8.0
196,0.0
197,15.0
198,8.0
199,0.0
200,18.0
201,22.0
202,8.0
203,0.0
204,0.0
205,13.0
206,8.0
207,15.0
208,0.0
209,0.0
210,8.0
211,15.0
212,0.0
213,20.0
214,0.0
215,14.0
216,0.0
217,15.0
218,6.0
219,0.0
220,8.0
221,0.0
222,6.0
223,0.0
224,8.0
225,8.0
226,0.0
227,7.0
228,0.0
229,8.0
230,0.0
231,20.0
232,8.0
233,0.0
234,13.0
235,8.0
236,1.0
237,19.0
238,8.0
239,6.0
240,0.0
241,7.0
242,0.0
243,8.0
244,15.0
245,8.0
246,20.0
247,0.0
248,6.0
249,6.0
250,8.0
251,15.0
252,21.0
253,22.0
254,0.0
255,0.0
256,0.0
257,20.0
258,22.0
259,20.0
260,15.0
261,13.0
262,0.0
263,0.0
264,0.0
265,0.0
266,8.0
267,0.0
268,6.0
269,8.0
270,20.0
271,8.0
272,8.0
273,2.0
274,20.0
275,0.0
276,0.0
277,6.0
278,22.0
279,8.0
280,0.0
281,6.0
282,0.0
283,19.0
284,11.0
285,0.0
286,0.0
287,20.0
288,13.0
289,0.0
290,0.0
291,8.0
292,0.0
293,14.0
294,0.0
295,0.0
296,13.0
297,8.0
298,13.0
299,0.0
300,0.0
301,0.0
302,21.0
303,13.0
304,14.0
305,13.0
306,0.0
307,0.0
308,8.0
309,6.0
310,14.0
311,0.0
312,0.0
313,6.0
314,0.0
315,6.0
316,0.0
317,14.0
318,13.0
319,11.0
320,0.0
321,11.0
322,0.0
323,21.0
324,0.0
325,0.0
326,0.0
327,6.0
328,0.0
329,0.0
330,0.0
331,0.0
332,1.0
333,22.0
334,11.0
335,0.0
336,21.0
337,18.0
338,14.0
339,13.0
340,8.0
341,0.0
342,0.0
343,1.0
344,0.0
345,0.0
346,13.0
347,14.0
348,0.0
349,13.0
350,8.0
351,0.0
352,7.0
353,8.0
354,0.0
355,8.0
356,6.0
357,11.0
358,0.0
359,11.0
360,8.0
361,22.0
362,0.0
363,13.0
364,14.0
365,0.0
366,0.0
367,0.0
