,0
0,1.0
1,1.0
2,0.0
3,0.0
4,9.0
5,0.0
6,2.0
7,1.0
8,8.0
9,14.0
10,1.0
11,9.0
12,1.0
13,8.0
14,0.0
15,1.0
16,1.0
17,0.0
18,11.0
19,1.0
20,1.0
21,1.0
22,0.0
23,10.0
24,0.0
25,1.0
26,0.0
27,1.0
28,1.0
29,1.0
30,1.0
31,8.0
32,0.0
33,1.0
34,5.0
35,13.0
36,0.0
37,14.0
38,2.0
39,0.0
40,8.0
41,14.0
42,0.0
43,1.0
44,1.0
45,1.0
46,14.0
47,0.0
48,3.0
49,4.0
50,1.0
51,0.0
52,1.0
53,14.0
54,0.0
55,3.0
56,2.0
57,0.0
58,1.0
59,1.0
60,0.0
61,11.0
62,1.0
63,0.0
64,1.0
65,0.0
66,8.0
67,12.0
68,11.0
69,14.0
70,8.0
71,1.0
72,5.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,1.0
79,0.0
80,0.0
81,0.0
82,1.0
83,0.0
84,0.0
85,8.0
86,1.0
87,14.0
88,1.0
89,1.0
90,0.0
91,0.0
92,1.0
93,14.0
94,1.0
95,1.0
96,0.0
97,1.0
98,5.0
99,1.0
100,0.0
101,3.0
102,4.0
103,0.0
104,14.0
105,1.0
106,8.0
107,12.0
108,6.0
109,0.0
110,5.0
111,4.0
112,0.0
113,0.0
114,3.0
115,0.0
116,1.0
117,5.0
118,13.0
119,1.0
120,14.0
121,14.0
122,7.0
123,2.0
124,12.0
125,1.0
126,11.0
127,0.0
128,0.0
129,8.0
130,1.0
131,1.0
132,2.0
133,14.0
134,5.0
135,1.0
136,1.0
137,1.0
138,14.0
139,1.0
140,1.0
141,14.0
142,5.0
143,1.0
144,1.0
145,0.0
146,1.0
147,8.0
148,0.0
149,9.0
150,0.0
151,3.0
152,14.0
153,0.0
154,14.0
155,11.0
156,1.0
157,0.0
158,13.0
159,0.0
160,0.0
161,0.0
162,11.0
163,9.0
164,1.0
165,1.0
166,6.0
167,14.0
168,1.0
169,1.0
170,11.0
171,0.0
172,1.0
173,0.0
174,1.0
175,8.0
176,4.0
177,14.0
178,0.0
179,7.0
180,1.0
181,5.0
182,0.0
183,1.0
184,0.0
185,4.0
186,12.0
187,1.0
188,2.0
189,11.0
190,0.0
191,0.0
192,1.0
193,1.0
194,11.0
195,0.0
196,1.0
197,14.0
198,0.0
199,1.0
200,8.0
201,0.0
202,0.0
203,1.0
204,0.0
205,5.0
206,1.0
207,5.0
208,1.0
