,0
0,1.0
1,3.0
2,14.0
3,14.0
4,18.0
5,21.0
6,1.0
7,19.0
8,18.0
9,18.0
10,18.0
11,18.0
12,14.0
13,3.0
14,18.0
15,3.0
16,19.0
17,7.0
18,18.0
19,19.0
20,19.0
21,18.0
22,18.0
23,18.0
24,21.0
25,4.0
26,19.0
27,19.0
28,19.0
29,16.0
30,19.0
31,19.0
32,19.0
33,19.0
34,3.0
35,3.0
36,18.0
37,19.0
38,4.0
39,16.0
40,3.0
41,4.0
42,7.0
43,3.0
44,4.0
45,19.0
46,19.0
47,18.0
48,18.0
49,19.0
50,4.0
51,19.0
52,15.0
53,22.0
54,7.0
55,1.0
56,4.0
57,0.0
58,15.0
59,15.0
60,0.0
61,1.0
62,1.0
63,17.0
64,8.0
65,8.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,15.0
72,1.0
73,9.0
74,7.0
75,0.0
76,10.0
77,12.0
78,2.0
79,21.0
80,0.0
81,0.0
82,8.0
83,1.0
84,2.0
85,1.0
86,4.0
87,22.0
88,1.0
89,21.0
90,2.0
91,0.0
92,1.0
93,1.0
94,1.0
95,5.0
96,4.0
97,3.0
98,1.0
99,4.0
100,2.0
101,1.0
102,1.0
103,6.0
104,1.0
105,1.0
106,22.0
107,1.0
108,1.0
109,10.0
110,1.0
111,22.0
112,9.0
113,8.0
114,1.0
115,0.0
116,6.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,22.0
123,1.0
124,1.0
125,1.0
126,22.0
127,8.0
128,16.0
129,1.0
130,4.0
131,1.0
132,1.0
133,1.0
134,1.0
135,22.0
136,9.0
137,13.0
138,1.0
139,1.0
140,15.0
141,1.0
142,1.0
143,2.0
144,1.0
145,20.0
146,3.0
147,1.0
148,9.0
149,1.0
150,22.0
151,1.0
152,1.0
153,2.0
154,1.0
155,22.0
156,4.0
157,9.0
158,1.0
159,8.0
160,0.0
161,17.0
162,1.0
163,1.0
164,4.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,15.0
173,21.0
174,15.0
175,1.0
176,1.0
177,1.0
178,21.0
179,22.0
180,3.0
181,1.0
182,0.0
183,17.0
184,16.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,13.0
191,8.0
192,10.0
193,15.0
194,1.0
195,11.0
196,1.0
197,22.0
198,9.0
199,4.0
200,1.0
201,1.0
202,2.0
203,1.0
204,2.0
205,22.0
206,9.0
207,1.0
208,4.0
209,16.0
210,9.0
211,1.0
212,21.0
213,1.0
214,15.0
215,1.0
216,4.0
217,22.0
218,1.0
219,21.0
220,10.0
221,9.0
222,1.0
223,21.0
224,22.0
225,9.0
226,7.0
227,22.0
228,1.0
229,2.0
230,21.0
231,1.0
232,9.0
233,1.0
234,1.0
235,22.0
236,22.0
237,1.0
238,9.0
239,1.0
240,0.0
241,1.0
242,10.0
243,13.0
244,22.0
245,11.0
246,1.0
247,8.0
248,1.0
249,1.0
250,5.0
251,1.0
252,1.0
253,1.0
254,21.0
255,1.0
256,8.0
257,1.0
258,1.0
259,1.0
260,22.0
261,1.0
262,21.0
263,1.0
264,4.0
265,21.0
266,12.0
267,21.0
268,1.0
269,2.0
270,1.0
271,17.0
272,3.0
273,1.0
274,1.0
275,4.0
276,4.0
277,1.0
278,22.0
279,5.0
280,4.0
281,1.0
282,1.0
283,1.0
284,1.0
285,10.0
286,0.0
287,1.0
288,1.0
289,4.0
290,1.0
291,10.0
292,4.0
293,22.0
294,5.0
295,8.0
296,1.0
297,17.0
298,1.0
299,8.0
300,4.0
301,15.0
302,1.0
303,1.0
304,1.0
305,1.0
306,21.0
307,1.0
308,10.0
309,1.0
310,22.0
311,3.0
312,3.0
313,1.0
314,1.0
315,1.0
316,13.0
317,1.0
318,1.0
319,22.0
320,1.0
321,1.0
322,12.0
323,1.0
324,15.0
325,5.0
326,8.0
327,1.0
328,2.0
329,19.0
330,4.0
331,15.0
332,22.0
333,1.0
334,1.0
335,0.0
336,1.0
337,1.0
338,1.0
339,1.0
340,9.0
341,1.0
342,13.0
343,1.0
344,15.0
345,0.0
346,1.0
347,22.0
348,1.0
349,22.0
350,9.0
351,10.0
352,1.0
353,9.0
354,1.0
355,1.0
356,22.0
357,1.0
358,15.0
359,1.0
360,17.0
361,1.0
362,21.0
363,13.0
364,1.0
365,4.0
366,9.0
367,21.0
368,22.0
369,1.0
370,1.0
371,1.0
372,4.0
373,15.0
374,4.0
375,2.0
376,22.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,21.0
383,6.0
384,15.0
385,15.0
386,22.0
387,1.0
388,4.0
389,1.0
390,21.0
391,22.0
392,5.0
393,1.0
394,1.0
395,1.0
396,1.0
397,21.0
398,22.0
399,12.0
400,15.0
401,1.0
402,13.0
403,1.0
404,1.0
405,9.0
406,1.0
407,1.0
408,1.0
409,1.0
410,2.0
411,9.0
412,1.0
413,11.0
414,8.0
415,1.0
416,1.0
417,1.0
418,21.0
419,15.0
420,5.0
421,0.0
422,1.0
423,15.0
424,22.0
425,1.0
426,8.0
427,1.0
428,8.0
429,9.0
430,1.0
431,1.0
432,21.0
433,1.0
434,1.0
435,10.0
436,1.0
437,3.0
438,9.0
439,5.0
440,15.0
441,3.0
442,1.0
443,8.0
444,2.0
445,22.0
446,4.0
447,0.0
448,8.0
449,4.0
450,1.0
451,1.0
452,1.0
453,4.0
454,9.0
455,10.0
456,15.0
457,20.0
458,17.0
459,4.0
460,1.0
461,8.0
462,8.0
463,9.0
464,1.0
465,1.0
466,21.0
467,15.0
468,1.0
469,4.0
470,1.0
471,21.0
472,8.0
473,8.0
474,1.0
475,1.0
476,16.0
477,21.0
478,8.0
479,1.0
480,1.0
481,1.0
482,1.0
483,4.0
484,9.0
485,4.0
486,22.0
487,1.0
488,5.0
489,1.0
490,1.0
491,1.0
492,3.0
493,1.0
494,22.0
495,1.0
496,22.0
497,1.0
498,1.0
499,15.0
500,1.0
501,8.0
502,1.0
503,16.0
504,1.0
505,1.0
506,1.0
507,1.0
508,4.0
509,4.0
510,15.0
511,2.0
512,1.0
513,1.0
514,1.0
515,15.0
516,22.0
517,10.0
518,1.0
519,15.0
520,9.0
521,6.0
522,1.0
523,6.0
524,1.0
525,1.0
526,22.0
527,8.0
528,1.0
529,0.0
530,15.0
531,1.0
532,1.0
533,0.0
534,1.0
535,2.0
536,1.0
537,15.0
538,3.0
539,7.0
540,4.0
541,1.0
542,22.0
543,1.0
544,1.0
545,1.0
546,1.0
547,21.0
548,16.0
549,4.0
550,1.0
551,1.0
552,1.0
553,1.0
554,6.0
555,1.0
556,1.0
557,17.0
558,1.0
559,1.0
560,8.0
561,1.0
562,8.0
563,1.0
564,1.0
565,1.0
566,3.0
567,1.0
568,1.0
569,0.0
570,1.0
571,9.0
572,15.0
573,1.0
574,1.0
575,1.0
576,1.0
577,15.0
578,21.0
579,21.0
580,13.0
581,11.0
582,1.0
583,22.0
584,20.0
585,1.0
586,1.0
587,13.0
588,13.0
589,21.0
590,1.0
591,1.0
592,22.0
593,5.0
594,1.0
595,4.0
596,1.0
597,1.0
598,0.0
599,17.0
600,17.0
601,15.0
602,15.0
603,1.0
604,1.0
605,9.0
606,22.0
607,1.0
608,5.0
609,2.0
610,15.0
611,1.0
612,15.0
613,4.0
614,1.0
615,9.0
616,15.0
617,1.0
618,1.0
619,1.0
620,1.0
621,1.0
622,8.0
623,22.0
624,1.0
625,8.0
626,1.0
627,15.0
628,15.0
629,1.0
630,22.0
631,1.0
632,1.0
633,1.0
634,1.0
635,2.0
636,1.0
637,5.0
638,22.0
639,15.0
640,4.0
641,4.0
642,10.0
643,1.0
644,1.0
645,1.0
646,8.0
647,0.0
648,1.0
649,0.0
650,15.0
651,10.0
652,1.0
653,7.0
654,4.0
655,1.0
656,1.0
657,17.0
658,22.0
659,1.0
660,8.0
661,1.0
662,1.0
663,1.0
664,1.0
665,0.0
666,6.0
667,1.0
668,20.0
669,16.0
670,1.0
671,8.0
672,1.0
673,15.0
674,1.0
675,22.0
676,1.0
677,8.0
678,17.0
679,1.0
680,8.0
681,21.0
682,15.0
683,1.0
684,1.0
685,1.0
686,2.0
687,15.0
688,1.0
689,7.0
690,1.0
691,4.0
692,1.0
693,1.0
694,1.0
695,1.0
696,1.0
697,1.0
698,17.0
699,22.0
700,0.0
701,9.0
702,1.0
703,4.0
704,2.0
705,1.0
706,1.0
707,5.0
708,9.0
709,8.0
710,1.0
711,21.0
712,1.0
713,21.0
714,1.0
715,7.0
716,1.0
717,8.0
718,1.0
719,1.0
720,9.0
721,4.0
722,1.0
723,1.0
724,1.0
725,19.0
726,10.0
727,1.0
728,1.0
729,1.0
730,3.0
731,21.0
732,1.0
733,17.0
734,1.0
735,1.0
736,8.0
737,1.0
738,15.0
739,1.0
740,1.0
741,9.0
742,9.0
743,9.0
744,1.0
745,1.0
746,1.0
747,1.0
748,5.0
749,22.0
750,1.0
751,1.0
752,8.0
753,15.0
754,1.0
755,22.0
756,4.0
757,1.0
758,5.0
759,21.0
760,1.0
761,13.0
762,15.0
763,9.0
764,1.0
765,22.0
766,10.0
767,15.0
768,0.0
769,1.0
770,22.0
771,1.0
772,10.0
773,22.0
774,1.0
775,1.0
776,4.0
777,21.0
778,1.0
779,1.0
780,1.0
781,8.0
782,1.0
783,1.0
784,1.0
785,1.0
786,1.0
787,8.0
788,1.0
789,22.0
790,1.0
791,8.0
792,1.0
793,15.0
794,1.0
795,1.0
796,1.0
797,9.0
798,1.0
799,1.0
800,1.0
801,17.0
802,9.0
803,1.0
804,1.0
805,1.0
806,4.0
807,22.0
808,1.0
809,9.0
810,15.0
811,1.0
812,6.0
813,4.0
814,1.0
815,9.0
816,1.0
817,1.0
818,22.0
819,5.0
820,0.0
821,1.0
822,1.0
823,1.0
824,1.0
825,1.0
826,1.0
827,2.0
828,22.0
829,0.0
830,1.0
831,22.0
832,3.0
833,1.0
834,22.0
835,1.0
836,15.0
837,1.0
838,1.0
839,1.0
840,4.0
841,22.0
842,1.0
843,20.0
844,4.0
845,1.0
846,11.0
847,8.0
848,2.0
849,15.0
850,5.0
851,21.0
852,1.0
853,1.0
854,1.0
855,0.0
856,9.0
857,8.0
858,4.0
859,22.0
860,4.0
861,1.0
862,1.0
863,9.0
864,15.0
865,8.0
866,1.0
867,1.0
868,1.0
869,15.0
870,20.0
871,22.0
872,22.0
873,1.0
874,17.0
875,4.0
876,1.0
877,6.0
878,21.0
879,1.0
880,15.0
881,9.0
882,1.0
883,11.0
884,1.0
885,4.0
886,8.0
887,5.0
888,1.0
889,8.0
890,13.0
891,1.0
892,4.0
893,4.0
894,13.0
895,3.0
896,9.0
897,21.0
898,10.0
899,7.0
900,1.0
901,9.0
902,15.0
903,2.0
904,10.0
905,21.0
906,22.0
907,0.0
908,15.0
909,11.0
910,1.0
911,4.0
912,6.0
913,1.0
914,4.0
915,1.0
916,9.0
917,1.0
918,0.0
919,1.0
920,22.0
921,1.0
922,17.0
923,1.0
924,10.0
925,11.0
926,3.0
927,5.0
928,15.0
929,1.0
930,3.0
931,16.0
932,22.0
933,4.0
934,1.0
935,1.0
936,22.0
937,0.0
938,5.0
939,15.0
940,1.0
941,9.0
942,15.0
943,16.0
944,15.0
945,22.0
946,15.0
947,8.0
948,1.0
949,10.0
950,1.0
951,4.0
952,0.0
953,16.0
954,15.0
955,1.0
956,2.0
957,4.0
958,1.0
959,21.0
960,1.0
961,22.0
962,5.0
963,1.0
964,16.0
965,16.0
966,1.0
967,1.0
968,16.0
969,1.0
970,15.0
971,1.0
972,15.0
973,13.0
974,1.0
975,15.0
976,1.0
977,15.0
978,15.0
979,1.0
980,1.0
981,5.0
982,12.0
983,1.0
984,9.0
985,21.0
986,1.0
987,16.0
988,10.0
989,8.0
990,1.0
991,3.0
992,21.0
993,1.0
994,1.0
995,1.0
996,0.0
997,1.0
998,7.0
999,1.0
1000,8.0
1001,1.0
1002,17.0
1003,1.0
1004,1.0
1005,1.0
1006,22.0
1007,1.0
1008,15.0
1009,15.0
1010,1.0
1011,8.0
1012,12.0
1013,1.0
1014,0.0
1015,6.0
1016,1.0
1017,8.0
1018,1.0
1019,0.0
1020,1.0
1021,17.0
1022,1.0
1023,11.0
1024,1.0
1025,6.0
1026,17.0
1027,22.0
1028,1.0
1029,6.0
1030,9.0
1031,15.0
1032,8.0
1033,1.0
1034,0.0
1035,1.0
1036,1.0
1037,1.0
1038,10.0
1039,15.0
1040,1.0
1041,17.0
1042,1.0
1043,1.0
1044,7.0
