,0
0,16.0
1,0.0
2,0.0
3,2.0
4,9.0
5,2.0
6,13.0
7,0.0
8,1.0
9,8.0
10,2.0
11,14.0
12,2.0
13,22.0
14,0.0
15,2.0
16,0.0
17,0.0
18,4.0
19,0.0
20,0.0
21,0.0
22,2.0
23,6.0
24,2.0
25,0.0
26,2.0
27,2.0
28,2.0
29,0.0
30,2.0
31,2.0
32,2.0
33,18.0
34,7.0
35,17.0
36,2.0
37,22.0
38,1.0
39,0.0
40,22.0
41,20.0
42,2.0
43,2.0
44,0.0
45,0.0
46,22.0
47,0.0
48,22.0
49,18.0
50,2.0
51,2.0
52,0.0
53,6.0
54,0.0
55,9.0
56,12.0
57,0.0
58,2.0
59,0.0
60,2.0
61,19.0
62,2.0
63,0.0
64,0.0
65,0.0
66,8.0
67,18.0
68,1.0
69,22.0
70,17.0
71,0.0
72,22.0
73,2.0
74,0.0
75,0.0
76,0.0
77,2.0
78,2.0
79,2.0
80,2.0
81,0.0
82,2.0
83,8.0
84,2.0
85,17.0
86,2.0
87,4.0
88,2.0
89,2.0
90,0.0
91,0.0
92,2.0
93,18.0
94,2.0
95,0.0
96,0.0
97,2.0
98,9.0
99,0.0
100,2.0
101,8.0
102,18.0
103,0.0
104,22.0
105,2.0
106,1.0
107,1.0
108,7.0
109,0.0
110,1.0
111,18.0
112,2.0
113,0.0
114,7.0
115,0.0
116,0.0
117,22.0
118,18.0
119,2.0
120,1.0
121,16.0
122,6.0
123,4.0
124,4.0
125,2.0
126,0.0
127,0.0
128,2.0
129,22.0
130,0.0
131,21.0
132,6.0
133,9.0
134,17.0
135,2.0
136,0.0
137,0.0
138,22.0
139,12.0
140,0.0
141,22.0
142,18.0
143,2.0
144,2.0
145,2.0
146,2.0
147,1.0
148,0.0
149,17.0
150,1.0
151,16.0
152,21.0
153,0.0
154,22.0
155,18.0
156,0.0
157,0.0
158,22.0
159,0.0
160,0.0
161,0.0
162,22.0
163,22.0
164,0.0
165,2.0
166,18.0
167,16.0
168,20.0
169,1.0
170,22.0
171,0.0
172,0.0
173,2.0
174,0.0
175,22.0
176,14.0
177,8.0
178,2.0
179,18.0
180,0.0
181,21.0
182,0.0
183,0.0
184,2.0
185,18.0
186,18.0
187,2.0
188,16.0
189,15.0
190,0.0
191,0.0
192,0.0
193,0.0
194,1.0
195,0.0
196,2.0
197,14.0
198,0.0
199,0.0
200,17.0
201,22.0
202,0.0
203,2.0
204,2.0
205,1.0
206,0.0
207,4.0
208,0.0
209,2.0
210,0.0
211,18.0
212,2.0
213,15.0
214,0.0
215,22.0
216,2.0
217,3.0
218,22.0
219,2.0
220,2.0
221,0.0
222,4.0
223,0.0
224,1.0
225,0.0
226,0.0
227,17.0
228,2.0
229,2.0
230,2.0
231,21.0
232,2.0
233,15.0
234,1.0
235,0.0
236,3.0
237,12.0
238,0.0
239,9.0
240,0.0
241,17.0
242,0.0
243,0.0
244,15.0
245,0.0
246,11.0
247,0.0
248,18.0
249,8.0
250,0.0
251,9.0
252,12.0
253,13.0
254,2.0
255,2.0
256,0.0
257,18.0
258,4.0
259,6.0
260,6.0
261,20.0
262,2.0
263,2.0
264,0.0
265,2.0
266,0.0
267,2.0
268,18.0
269,2.0
270,19.0
271,2.0
272,2.0
273,20.0
274,9.0
275,0.0
276,0.0
277,22.0
278,9.0
279,0.0
280,0.0
281,18.0
282,2.0
283,6.0
284,6.0
285,0.0
286,2.0
287,21.0
288,22.0
289,0.0
