,0
0,1.0
1,12.0
2,14.0
3,14.0
4,18.0
5,5.0
6,22.0
7,4.0
8,18.0
9,1.0
10,21.0
11,12.0
12,1.0
13,18.0
14,16.0
15,14.0
16,11.0
17,0.0
18,21.0
19,4.0
20,12.0
21,18.0
22,12.0
23,18.0
24,5.0
25,12.0
26,18.0
27,8.0
28,21.0
29,2.0
30,2.0
31,1.0
32,5.0
33,18.0
34,1.0
35,1.0
36,20.0
37,1.0
38,1.0
39,6.0
40,1.0
41,1.0
42,16.0
43,9.0
44,2.0
45,11.0
46,10.0
47,8.0
48,1.0
49,1.0
50,1.0
51,3.0
52,2.0
53,1.0
54,16.0
55,1.0
56,1.0
57,0.0
58,1.0
59,2.0
60,8.0
61,1.0
62,1.0
63,8.0
64,2.0
65,3.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,2.0
72,1.0
73,8.0
74,16.0
75,0.0
76,20.0
77,9.0
78,15.0
79,5.0
80,0.0
81,0.0
82,0.0
83,1.0
84,15.0
85,1.0
86,12.0
87,1.0
88,1.0
89,5.0
90,6.0
91,0.0
92,1.0
93,1.0
94,1.0
95,4.0
96,12.0
97,6.0
98,1.0
99,21.0
100,15.0
101,1.0
102,1.0
103,4.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,20.0
110,1.0
111,1.0
112,6.0
113,3.0
114,1.0
115,0.0
116,4.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,0.0
128,21.0
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,13.0
137,3.0
138,1.0
139,1.0
140,2.0
141,1.0
142,1.0
143,15.0
144,1.0
145,15.0
146,6.0
147,1.0
148,8.0
149,1.0
150,1.0
151,1.0
152,1.0
153,13.0
154,1.0
155,1.0
156,16.0
157,8.0
158,1.0
159,3.0
160,0.0
161,8.0
162,1.0
163,1.0
164,2.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,2.0
173,5.0
174,2.0
175,1.0
176,1.0
177,1.0
178,5.0
179,1.0
180,20.0
181,1.0
182,0.0
183,8.0
184,20.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,19.0
191,3.0
192,20.0
193,2.0
194,1.0
195,7.0
196,1.0
197,1.0
198,8.0
199,21.0
200,1.0
201,1.0
202,15.0
203,1.0
204,15.0
205,1.0
206,8.0
207,1.0
208,16.0
209,6.0
210,8.0
211,1.0
212,5.0
213,1.0
214,2.0
215,1.0
216,12.0
217,1.0
218,1.0
219,5.0
220,20.0
221,8.0
222,1.0
223,5.0
224,1.0
225,8.0
226,16.0
227,1.0
228,1.0
229,22.0
230,5.0
231,1.0
232,8.0
233,1.0
234,1.0
235,6.0
236,1.0
237,1.0
238,8.0
239,1.0
240,12.0
241,1.0
242,20.0
243,11.0
244,1.0
245,7.0
246,1.0
247,3.0
248,1.0
249,1.0
250,4.0
251,1.0
252,1.0
253,1.0
254,5.0
255,1.0
256,3.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,5.0
263,1.0
264,2.0
265,5.0
266,9.0
267,5.0
268,1.0
269,15.0
270,1.0
271,22.0
272,6.0
273,1.0
274,1.0
275,12.0
276,12.0
277,1.0
278,1.0
279,4.0
280,21.0
281,1.0
282,1.0
283,1.0
284,1.0
285,22.0
286,12.0
287,1.0
288,1.0
289,12.0
290,1.0
291,20.0
292,1.0
293,1.0
294,4.0
295,3.0
296,1.0
297,20.0
298,1.0
299,3.0
300,1.0
301,2.0
302,1.0
303,1.0
304,1.0
305,1.0
306,12.0
307,1.0
308,20.0
309,1.0
310,1.0
311,22.0
312,20.0
313,1.0
314,1.0
315,1.0
316,8.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,9.0
323,1.0
324,2.0
325,4.0
326,3.0
327,1.0
328,15.0
329,7.0
330,12.0
331,2.0
332,1.0
333,1.0
334,1.0
335,0.0
336,1.0
337,1.0
338,1.0
339,1.0
340,8.0
341,1.0
342,19.0
343,1.0
344,2.0
345,0.0
346,1.0
347,1.0
348,1.0
349,1.0
350,8.0
351,20.0
352,1.0
353,8.0
354,1.0
355,1.0
356,1.0
357,1.0
358,2.0
359,1.0
360,22.0
361,1.0
362,5.0
363,19.0
364,1.0
365,21.0
366,6.0
367,5.0
368,1.0
369,1.0
370,1.0
371,1.0
372,12.0
373,2.0
374,12.0
375,22.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,5.0
383,4.0
384,2.0
385,21.0
386,1.0
387,1.0
388,12.0
389,1.0
390,5.0
391,1.0
392,4.0
393,1.0
394,1.0
395,1.0
396,1.0
397,5.0
398,1.0
399,9.0
400,2.0
401,1.0
402,9.0
403,1.0
404,1.0
405,8.0
406,1.0
407,1.0
408,1.0
409,1.0
410,15.0
411,6.0
412,1.0
413,7.0
414,3.0
415,1.0
416,1.0
417,1.0
418,5.0
419,21.0
420,4.0
421,8.0
422,1.0
423,2.0
424,1.0
425,1.0
426,3.0
427,1.0
428,21.0
429,8.0
430,1.0
431,1.0
432,5.0
433,1.0
434,1.0
435,22.0
436,1.0
437,7.0
438,8.0
439,4.0
440,21.0
