,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.00037016923,0.00040426903,-0.09235949,-0.00036961347,0.00016817861,0.89700776,-0.41800332,0.0004062714,-0.0009893897,-0.00033165902,0.000255523,-0.00037672883,0.0006669793,0.00013142027,0.0002973308
1,0.0010227067,-0.00017583728,0.111355335,-0.0008573184,0.00044742518,-0.90340877,0.39047632,0.00028585922,-0.00061674585,-9.43686e-05,-5.0039547e-05,-0.00016861789,0.0010598359,-0.00048521545,-0.00010992731
2,-0.014624533,-0.3078617,-0.11309037,-0.0060470025,-0.0007935019,0.26821008,0.55061567,-0.008769076,0.0010245619,0.0032335364,-0.0078001814,-0.009137997,-0.073952824,-0.009168859,0.0025228676
3,0.021933302,0.046942458,0.043541268,-0.008948199,-0.0017665916,-0.18972136,-0.32897142,-0.045979597,0.0029141451,0.021662189,0.0008233119,0.02397308,0.46811974,0.13698663,0.028839728
4,0.03164912,-0.6266249,0.11296966,0.013137796,-0.07223572,0.05496928,0.027414287,0.0033154741,0.00827263,0.011696444,0.0021660193,-0.024025423,0.1034913,0.036146376,0.048068635
5,0.02791788,-0.17936999,0.33686984,0.017518895,0.028385868,-0.004037779,0.050720748,0.02196701,-0.006758388,-0.0034302555,-0.0024303538,0.03789906,-0.2882265,-0.115590155,0.014517717
6,0.007580161,-4.811473e-05,0.0058665453,0.0065668654,0.6850705,0.033930693,-0.057871994,0.030499892,-0.0070769982,-0.0028347704,-0.013776873,0.015773943,-0.015814785,0.0018320291,0.040112335
7,0.0024670465,0.37596315,0.0510172,-0.0022697072,-0.006777581,-0.23559128,-0.5012152,0.010877192,0.0108348895,0.0058929315,0.006076386,0.021256892,-0.12900232,-0.029065594,0.0022691921
8,-0.0043423832,-0.0011724726,-0.056834202,-0.021646973,0.006102515,0.14209719,0.30626747,0.0014126789,-0.0076747993,0.010886965,-0.0068773516,-0.009472715,0.47774717,0.15465859,-0.0049034106
9,0.004213498,-0.21290894,0.17837712,0.011279959,-0.023438297,-0.3212692,-0.59928775,0.03129439,-0.0021749916,0.0052467138,0.0018600456,0.012355496,-0.06876276,-0.022514023,-0.00042925338
10,-0.0040328405,0.26482353,-0.083745286,-0.0028433034,-0.015432807,0.31033447,0.5771008,0.007868499,-0.005984158,-0.015256333,0.0059218807,-0.0059129708,-0.051923987,-0.014591057,-0.009005905
11,0.006397127,0.6528622,0.0052003474,0.004986684,0.024727337,0.016409816,0.06179842,0.009849819,0.008075426,-0.009556426,0.006688647,0.00079066376,0.03272068,0.0046798633,0.0054981634
12,-0.028851245,-0.4008683,-0.2816366,0.010319014,0.04458577,-0.15389115,-0.18484086,-0.036398318,-0.0061015114,0.012793918,-0.0036071711,-0.029331105,-0.003135657,-0.0012220248,-0.10837495
13,-0.026496561,0.15128565,-0.13613702,0.0026185128,0.011444656,0.07277524,0.036705215,-0.015482814,0.0022816658,0.0077011804,-0.007143827,-0.0012832258,-0.5331848,-0.18636952,-0.00045770494
14,0.031673864,0.015350088,0.031962067,-0.021499036,-0.6855934,-0.013176831,-0.05233655,-0.0012491479,-0.005666226,-0.024912303,0.007792221,-0.0067367195,0.03141048,0.027761253,-0.050232224
