,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.014385636,-0.00016928316,-0.00674978,-0.004931628,0.031035192,-0.029817585,0.0040533175,0.06007152,-0.28637892,-0.43699834,-0.28846902,0.5724342,-0.0136183305,0.09774214,0.3920097
1,-0.049634073,0.11586366,0.036318246,-0.38507098,-0.122757085,0.116175756,0.0841186,0.039466884,-0.010869341,0.03195657,0.01893661,0.020448856,-0.03243018,-0.48968208,0.16427495
2,-0.0075599784,-0.015405468,-0.025601635,0.013407236,0.007885055,0.001894156,0.00053314853,-0.011741895,0.22764756,0.10131515,0.023294449,-0.30507442,-0.058380716,0.36509126,0.8376076
3,-0.02766393,0.025070416,0.01779844,-0.022871474,-0.018424807,-0.015539119,-0.000107014006,0.02539511,-0.7818937,0.047412567,0.29120967,-0.083362624,-0.034293946,0.19065692,0.4646898
4,-0.030369526,0.10789827,0.008100668,0.00012913685,-0.20237252,-0.06916786,-0.26211548,-0.06038187,0.25627014,-0.5005741,-0.13249578,-0.18600053,-0.029314443,-0.2885254,0.26617852
5,-0.00075175223,0.003509797,-0.0011683148,-0.0030993316,0.004716001,-0.003920091,0.00025405642,0.015387125,0.27739522,0.36528325,0.10812369,0.69315666,-0.024259528,0.1216755,0.41655952
6,-0.011144858,0.00028792556,-0.0007903359,-0.00289114,0.007580347,0.0062408103,0.0023368206,-0.031702135,0.0997004,-0.4000934,0.79950887,-0.24201477,-0.016355062,-0.0037710266,0.13679388
7,-0.019817008,-0.031009404,0.0011440195,-0.018738417,0.10891271,0.10892423,0.07259398,-0.11451085,0.287022,-0.48553213,-0.19181648,-0.25230223,-0.023610398,-0.16284388,0.2528336
8,0.12893143,-0.13858461,0.015124395,0.16963907,-0.17232613,-0.21522036,0.10508971,-0.09796916,0.13013087,-0.34230068,-0.12993123,-0.04135099,-0.035811797,-0.45725548,0.24130404
9,0.014904326,-0.044223234,-0.008920407,0.039721657,-0.05616888,0.07527821,0.0011938132,-0.45561707,-0.12141272,0.2626802,-0.3016231,-0.2589395,-0.015310096,-0.07109182,0.1860837
10,0.16685444,-0.080484256,-0.009792714,0.0025175684,-0.1002713,-0.10656828,0.0012424885,-0.09080189,0.13010703,0.20624724,0.13330856,-0.31884277,-0.03645979,-0.43528014,0.25293788
11,0.008180989,0.0037831822,0.004126242,-0.0052925474,-0.00905146,-0.016913068,-0.008668487,0.017093949,-0.04475385,0.018880602,-0.17600103,-0.06962625,0.93352765,-0.0675834,0.13664222
12,-0.05211282,-0.0049157473,0.046006594,0.18027988,0.1337578,0.041339815,-0.32394943,0.0034621274,0.0031324576,0.07511036,0.04912319,-0.01887037,-0.032671437,-0.48147994,0.17090848
13,-0.011618358,0.0011673432,-0.0084115835,-0.028348194,0.1107061,-0.09490821,0.035657246,0.447626,0.04841572,0.1078022,-0.47688654,-0.47365284,-0.013106758,-0.014312402,0.23183846
14,-0.025490344,0.04474828,-0.021526156,0.2977302,0.15978302,0.20959699,0.32033944,0.029836783,-0.024737442,0.032874838,0.022393195,0.059531737,-0.028708395,-0.45825782,0.13385665
