,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.0003748245,-0.0002182425,0.00066905876,-0.00018619942,-0.9948003,-0.00012530676,0.000430603,-0.00035051638,0.0018291574,0.0112514375,-0.00022005849,0.00017993197,0.00029917565,8.702861e-05,0.00031860915
1,0.00034065687,0.00020086789,-0.0006246252,-0.0006611606,0.9951101,-0.0007495722,-0.00023261896,-0.0004953724,-0.001843592,-0.005549623,0.0004157739,0.00035962925,0.00016287716,-0.00022223656,-0.000141001
2,-0.0004091524,-0.00796907,0.0028941086,-0.013122501,-0.010146691,-0.033053797,0.01723671,0.0071932576,0.011127479,-0.007349685,-0.120589964,-0.014191494,-0.023897199,-0.6460591,-0.0020780412
3,-0.0007125229,-0.003788502,-0.3201857,-0.016622417,-0.03150895,0.3754816,0.026454538,0.01297674,0.02750166,-0.028224237,0.072750844,0.003490406,-0.021643363,-0.05706209,-0.0016836919
4,0.0127463825,-0.038359333,0.095275216,0.030340433,-0.031344954,0.12370616,0.07966176,-0.0109648695,0.47506547,0.13797194,-0.094416745,0.01698504,-0.027825763,0.14850774,0.0091081755
5,0.011418528,0.0011676778,-0.02187552,0.02323862,0.0005024571,-0.022333449,0.066296965,0.0039308905,-0.009417625,-0.0023671368,0.6301411,-0.008063984,0.0063732634,0.18866606,0.0005555919
6,-0.039495684,-0.05336193,0.20842257,-0.0804342,0.022384537,0.06918619,0.10065661,0.000622443,-0.15862134,-0.2244229,-0.020886919,-0.034670528,-0.042392794,-0.02830172,0.0030305444
7,-0.008370958,-0.021062579,-0.049754538,0.0006204561,0.06759724,-0.018651016,-0.035621826,-0.0020251756,-0.067361675,0.40716705,-0.05784147,-0.12876892,-0.23088674,-0.16657059,0.009421473
8,-0.0057902006,-0.011137699,0.019224446,-0.0049463147,-0.010456529,-0.0060468307,-0.061975956,-0.031009706,0.01532585,-0.0026351814,0.5470577,-0.014704198,-0.029928563,-0.37593094,-0.008885514
9,0.025399538,0.027515642,-0.08401486,-0.016651291,-0.016893178,-0.358666,0.25261602,0.033111863,-0.020969607,0.035112016,-0.11627197,0.0036834846,-0.036354102,0.2639378,0.005115163
10,0.02171285,0.0028848697,0.065514676,0.07914616,0.02118672,-0.052286208,0.10571442,0.049031857,-0.0025674102,0.004713212,0.076051444,0.24350514,0.37274987,-0.15608351,0.0039239842
11,-0.00014743209,0.0007454821,-0.01978199,0.020865338,0.006462805,0.038841136,-0.03538998,0.0062959655,-0.010667109,0.02647104,-0.4308736,0.005457964,0.016965186,0.511247,0.004950151
12,-0.0036209684,0.0052928003,-0.0020387874,0.00082122895,-0.015279623,0.04997388,-0.020258091,-0.01563692,-0.013917236,0.0005532644,0.2302553,-0.008845894,0.0014243852,0.6115985,0.0049877893
13,0.0112974,0.06218099,0.06357165,0.04963541,-0.04541471,-0.048435137,-0.47295913,0.006027661,-0.03525396,-0.033099756,-0.05603009,0.01564301,0.042594865,0.006392851,-0.0073531363
14,0.0007063752,0.008795172,0.0067788227,-0.0013013661,0.012290838,-0.017524725,0.022341061,-0.005010305,-0.0024384286,-0.0307018,-0.65374213,0.01611061,0.013653539,-0.1306158,-0.006152137
