,0
0,1.0
1,7.0
2,14.0
3,14.0
4,1.0
5,10.0
6,1.0
7,14.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,12.0
15,1.0
16,2.0
17,8.0
18,1.0
19,14.0
20,2.0
21,2.0
22,10.0
23,1.0
24,10.0
25,2.0
26,10.0
27,4.0
28,1.0
29,2.0
30,1.0
31,1.0
32,10.0
33,1.0
34,1.0
35,1.0
36,13.0
37,1.0
38,1.0
39,9.0
40,1.0
41,1.0
42,0.0
43,6.0
44,11.0
45,2.0
46,1.0
47,4.0
48,1.0
49,1.0
50,1.0
51,8.0
52,2.0
53,1.0
54,0.0
55,1.0
56,1.0
57,8.0
58,1.0
59,2.0
60,3.0
61,1.0
62,1.0
63,12.0
64,8.0
65,8.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,2.0
72,1.0
73,4.0
74,0.0
75,0.0
76,13.0
77,6.0
78,14.0
79,10.0
80,0.0
81,0.0
82,2.0
83,1.0
84,14.0
85,1.0
86,11.0
87,1.0
88,1.0
89,10.0
90,7.0
91,0.0
92,1.0
93,1.0
94,1.0
95,14.0
96,11.0
97,9.0
98,1.0
99,11.0
100,14.0
101,1.0
102,1.0
103,14.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,13.0
110,1.0
111,1.0
112,9.0
113,8.0
114,1.0
115,8.0
116,14.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,8.0
128,3.0
129,1.0
130,11.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,12.0
137,3.0
138,1.0
139,1.0
140,2.0
141,1.0
142,1.0
143,4.0
144,1.0
145,14.0
146,9.0
147,1.0
148,4.0
149,1.0
150,1.0
151,1.0
152,1.0
153,12.0
154,1.0
155,1.0
156,11.0
157,4.0
158,1.0
159,8.0
160,0.0
161,12.0
162,1.0
163,1.0
164,11.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,2.0
173,10.0
174,2.0
175,1.0
176,1.0
177,1.0
178,10.0
179,1.0
180,13.0
181,1.0
182,0.0
183,12.0
184,13.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,9.0
191,8.0
192,13.0
193,2.0
194,1.0
195,7.0
196,1.0
197,1.0
198,4.0
199,11.0
200,1.0
201,1.0
202,14.0
203,1.0
204,4.0
205,1.0
206,4.0
207,1.0
208,11.0
209,9.0
210,4.0
211,1.0
212,10.0
213,1.0
214,2.0
215,1.0
216,11.0
217,1.0
218,1.0
219,10.0
220,13.0
221,4.0
222,1.0
223,10.0
224,1.0
225,4.0
226,0.0
227,1.0
228,1.0
229,7.0
230,10.0
231,1.0
232,4.0
233,1.0
234,1.0
235,9.0
236,1.0
237,1.0
238,4.0
239,1.0
240,0.0
241,1.0
242,13.0
243,3.0
244,1.0
245,7.0
246,1.0
247,8.0
248,1.0
249,1.0
250,14.0
251,1.0
252,1.0
253,1.0
254,10.0
255,1.0
256,8.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,10.0
263,1.0
264,11.0
265,10.0
266,6.0
267,10.0
