,0
0,3.0
1,8.0
2,14.0
3,14.0
4,3.0
5,0.0
6,11.0
7,1.0
8,11.0
9,11.0
10,14.0
11,11.0
12,14.0
13,3.0
14,12.0
15,3.0
16,6.0
17,11.0
18,3.0
19,1.0
20,6.0
21,0.0
22,0.0
23,3.0
24,0.0
25,0.0
26,0.0
27,13.0
28,11.0
29,11.0
30,3.0
31,3.0
32,0.0
33,3.0
34,3.0
35,3.0
36,9.0
37,3.0
38,3.0
39,2.0
40,3.0
41,3.0
42,11.0
43,4.0
44,7.0
45,6.0
46,3.0
47,13.0
48,3.0
49,3.0
50,3.0
51,10.0
52,6.0
53,3.0
54,0.0
55,3.0
56,3.0
57,10.0
58,3.0
59,6.0
60,11.0
61,3.0
62,3.0
63,12.0
64,6.0
65,10.0
66,3.0
67,3.0
68,3.0
69,3.0
70,3.0
71,6.0
72,3.0
73,13.0
74,0.0
75,0.0
76,9.0
77,4.0
78,1.0
79,0.0
80,0.0
81,0.0
82,10.0
83,3.0
84,1.0
85,3.0
86,7.0
87,3.0
88,3.0
89,0.0
90,5.0
91,10.0
92,3.0
93,3.0
94,3.0
95,1.0
96,7.0
97,2.0
98,3.0
99,7.0
100,1.0
101,3.0
102,3.0
103,1.0
104,3.0
105,3.0
106,3.0
107,3.0
108,3.0
109,9.0
110,3.0
111,3.0
112,2.0
113,10.0
114,3.0
115,10.0
116,1.0
117,3.0
118,3.0
119,3.0
120,3.0
121,3.0
122,3.0
123,3.0
124,3.0
125,3.0
126,3.0
127,10.0
128,11.0
129,3.0
130,7.0
131,3.0
132,3.0
133,3.0
134,3.0
135,3.0
136,13.0
137,11.0
138,3.0
139,3.0
140,6.0
141,3.0
142,3.0
143,13.0
144,3.0
145,13.0
146,2.0
147,3.0
148,13.0
149,3.0
150,3.0
151,3.0
152,3.0
153,12.0
154,3.0
155,3.0
156,7.0
157,13.0
158,3.0
159,10.0
160,0.0
161,12.0
162,3.0
163,3.0
164,7.0
165,3.0
166,3.0
167,3.0
168,3.0
169,3.0
170,3.0
171,0.0
172,6.0
173,0.0
174,6.0
175,3.0
176,3.0
177,3.0
178,0.0
179,3.0
180,9.0
181,3.0
182,0.0
183,8.0
184,9.0
185,3.0
186,3.0
187,3.0
188,3.0
189,3.0
190,2.0
191,10.0
192,9.0
193,6.0
194,3.0
195,5.0
196,3.0
197,3.0
198,13.0
199,7.0
200,3.0
201,3.0
202,1.0
203,3.0
204,13.0
205,3.0
206,13.0
207,3.0
208,7.0
209,2.0
210,13.0
211,3.0
212,0.0
213,3.0
214,6.0
215,3.0
216,7.0
217,3.0
218,3.0
219,0.0
220,9.0
221,13.0
222,3.0
223,0.0
224,3.0
225,13.0
226,0.0
227,3.0
228,3.0
229,12.0
230,0.0
231,3.0
232,13.0
233,3.0
234,3.0
235,2.0
236,3.0
237,3.0
238,13.0
239,3.0
240,0.0
241,3.0
242,9.0
243,11.0
244,3.0
245,5.0
246,3.0
247,10.0
248,3.0
249,3.0
250,1.0
251,3.0
252,3.0
253,3.0
254,0.0
255,3.0
256,10.0
257,3.0
258,3.0
259,3.0
260,3.0
261,3.0
262,0.0
263,3.0
264,7.0
265,0.0
266,4.0
267,0.0
268,3.0
269,1.0
270,3.0
271,12.0
272,2.0
273,3.0
274,3.0
275,7.0
276,7.0
277,3.0
278,3.0
279,1.0
280,7.0
281,3.0
282,3.0
283,3.0
284,3.0
285,9.0
286,0.0
287,3.0
288,3.0
289,7.0
290,3.0
291,9.0
292,7.0
293,3.0
294,1.0
295,10.0
296,3.0
297,8.0
298,3.0
299,10.0
300,7.0
301,6.0
302,3.0
303,3.0
304,3.0
305,3.0
306,0.0
307,3.0
308,9.0
309,3.0
310,3.0
311,12.0
312,9.0
313,3.0
314,3.0
315,3.0
316,11.0
317,3.0
318,3.0
319,3.0
320,3.0
321,3.0
322,4.0
323,3.0
324,6.0
325,1.0
326,10.0
327,3.0
328,1.0
329,8.0
330,7.0
331,6.0
332,3.0
333,3.0
334,3.0
335,10.0
336,3.0
337,3.0
338,3.0
339,3.0
340,13.0
341,3.0
342,11.0
343,3.0
