,0
0,4.0
1,7.0
2,7.0
3,0.0
4,2.0
5,0.0
6,14.0
7,7.0
8,11.0
9,11.0
10,0.0
11,7.0
12,0.0
13,5.0
14,5.0
15,0.0
16,0.0
17,0.0
18,11.0
19,0.0
20,0.0
21,0.0
22,0.0
23,6.0
24,0.0
25,0.0
26,0.0
27,7.0
28,0.0
29,0.0
30,0.0
31,3.0
32,0.0
33,2.0
34,2.0
35,0.0
36,7.0
37,2.0
38,11.0
39,7.0
40,9.0
41,11.0
42,0.0
43,7.0
44,0.0
45,0.0
46,5.0
47,7.0
48,7.0
49,14.0
50,0.0
51,0.0
52,0.0
53,14.0
54,0.0
55,2.0
56,11.0
57,0.0
58,0.0
59,0.0
60,0.0
61,13.0
62,0.0
63,7.0
64,0.0
65,0.0
66,6.0
67,14.0
68,9.0
69,11.0
70,6.0
71,0.0
72,6.0
73,7.0
74,0.0
75,0.0
76,7.0
77,7.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,2.0
84,6.0
85,9.0
86,0.0
87,11.0
88,0.0
89,0.0
90,7.0
91,0.0
92,0.0
93,12.0
94,0.0
95,0.0
96,0.0
97,7.0
98,2.0
99,0.0
100,7.0
101,14.0
102,5.0
103,7.0
104,14.0
105,0.0
106,6.0
107,11.0
108,5.0
109,7.0
110,4.0
111,2.0
112,0.0
113,0.0
114,4.0
115,0.0
116,0.0
117,6.0
118,2.0
119,0.0
120,9.0
121,5.0
122,0.0
123,6.0
124,7.0
125,0.0
126,14.0
127,0.0
128,0.0
129,2.0
130,0.0
131,14.0
132,8.0
133,6.0
134,11.0
135,0.0
136,7.0
137,6.0
138,11.0
139,13.0
140,0.0
141,2.0
142,6.0
143,7.0
144,0.0
145,0.0
146,7.0
147,14.0
148,7.0
149,11.0
150,6.0
151,11.0
152,2.0
153,7.0
154,2.0
155,2.0
156,0.0
157,7.0
158,2.0
159,0.0
160,0.0
161,7.0
162,11.0
163,5.0
164,0.0
165,0.0
166,5.0
167,5.0
168,11.0
169,2.0
170,6.0
171,0.0
172,0.0
173,0.0
174,0.0
175,6.0
176,14.0
177,3.0
178,0.0
179,2.0
180,0.0
181,2.0
182,0.0
183,0.0
184,7.0
185,11.0
186,6.0
187,0.0
188,6.0
189,6.0
190,7.0
191,0.0
192,7.0
193,0.0
194,11.0
195,7.0
196,0.0
197,3.0
198,7.0
199,0.0
200,9.0
201,8.0
202,7.0
203,0.0
204,0.0
205,2.0
206,7.0
207,3.0
208,0.0
209,0.0
210,7.0
211,3.0
212,0.0
213,11.0
214,0.0
215,6.0
216,0.0
217,2.0
218,6.0
219,0.0
220,7.0
221,0.0
222,6.0
223,0.0
224,7.0
225,7.0
226,0.0
227,13.0
228,0.0
229,7.0
230,0.0
231,11.0
232,7.0
233,0.0
234,2.0
235,7.0
236,9.0
237,8.0
238,7.0
239,6.0
240,0.0
241,14.0
242,0.0
243,7.0
244,2.0
245,7.0
246,7.0
247,0.0
248,6.0
249,6.0
250,7.0
251,2.0
252,6.0
253,14.0
254,0.0
255,0.0
256,0.0
257,11.0
258,9.0
259,11.0
260,11.0
261,2.0
262,0.0
263,0.0
264,0.0
265,0.0
266,7.0
267,0.0
268,6.0
269,7.0
270,11.0
271,7.0
272,7.0
273,5.0
274,11.0
275,0.0
276,0.0
277,6.0
278,0.0
279,7.0
280,0.0
281,6.0
282,0.0
283,8.0
284,2.0
285,0.0
286,0.0
287,11.0
288,2.0
289,0.0
290,0.0
291,7.0
292,0.0
293,9.0
294,0.0
295,0.0
296,14.0
297,7.0
298,2.0
299,0.0
300,0.0
301,0.0
302,14.0
303,2.0
304,0.0
305,2.0
306,0.0
307,0.0
308,7.0
309,6.0
310,14.0
311,0.0
312,0.0
313,6.0
314,0.0
315,6.0
316,0.0
317,4.0
318,2.0
319,2.0
320,0.0
321,9.0
322,0.0
323,14.0
324,0.0
325,0.0
326,0.0
327,6.0
328,0.0
329,0.0
330,0.0
331,0.0
332,6.0
333,2.0
334,2.0
335,0.0
336,6.0
337,14.0
338,11.0
339,2.0
340,7.0
341,0.0
342,0.0
343,6.0
344,0.0
345,0.0
346,2.0
347,11.0
348,0.0
349,2.0
350,7.0
351,0.0
352,14.0
353,7.0
354,0.0
355,7.0
356,6.0
357,2.0
358,0.0
359,6.0
360,7.0
361,14.0
362,0.0
363,2.0
364,0.0
365,0.0
366,0.0
367,0.0
368,12.0
369,5.0
370,2.0
371,6.0
372,0.0
373,0.0
374,0.0
375,7.0
376,7.0
377,2.0
378,6.0
379,0.0
380,14.0
381,11.0
382,0.0
383,0.0
384,0.0
385,0.0
386,2.0
387,2.0
388,0.0
389,11.0
390,0.0
391,3.0
392,0.0
393,2.0
394,0.0
395,2.0
396,14.0
397,0.0
398,7.0
399,0.0
400,0.0
401,2.0
402,0.0
403,0.0
404,2.0
405,0.0
406,2.0
407,2.0
408,14.0
409,14.0
410,7.0
411,0.0
412,9.0
413,7.0
414,0.0
415,14.0
416,14.0
