,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.15618081,0.21944702,-0.1176011,0.03548227,-0.03459639,0.18279013,0.029624686,0.14956665,0.069239244,-0.036292393,0.06261986,-0.027106198,-0.18007042,-0.054193348,-0.6083799
1,-0.11260754,0.08628974,-0.107676536,0.17837156,-0.03781899,0.04502437,-0.67146224,-0.08430708,0.0077917757,0.009261829,0.0003299237,-0.17297362,0.060321927,0.027133044,-0.28202814
2,0.036059435,-0.19825579,0.08431783,-0.20239209,-0.0019881546,-0.06762822,0.2711985,-0.172731,-0.06826835,0.04209125,0.23917973,-0.17218116,0.10095208,-0.044982675,-0.5116094
3,0.08104675,0.025296073,0.06624272,-0.4692388,-0.0028665168,0.036142778,0.05345261,0.0050485106,0.0977323,-0.019745331,0.015945446,-0.021655662,-0.04205141,0.52110803,-0.16964197
4,0.28672078,-0.024954071,0.069528066,0.13929439,0.033885762,0.15532908,-0.051062293,0.19874644,0.15246627,-0.021758912,-0.041806743,0.23127046,-0.28540745,0.0427233,-0.42826477
5,-0.016314933,0.0003258936,0.012840248,-0.07952467,0.003573699,0.026501866,-0.34398118,0.010778225,0.11773426,0.0035355936,-0.013331351,-0.00056771375,0.013988301,-0.709314,-0.14319691
6,-0.06986791,-0.0059111947,0.0020084758,-0.012204081,-0.0039886916,-0.037511867,0.0048253504,-0.05118725,0.02285636,0.0033490285,-0.014928446,-0.05386342,0.07474424,0.03693539,-0.9277246
7,0.17757355,-0.027899057,0.1221344,-0.18686321,-0.04645282,-0.16852005,-0.04890193,-0.2578184,-0.23551719,0.02928967,0.3510805,0.088483565,0.089273214,-0.012286518,-0.50089943
8,-0.050064165,-0.02907362,-0.11777021,0.12561451,0.031201687,-0.031365022,-0.55040604,-0.20267944,-0.08261825,0.009261142,0.19939804,-0.1532708,0.055410817,0.056292277,-0.39357698
9,-0.10381794,-0.11343557,0.05530785,0.13884458,0.018657079,0.05385509,0.09237907,0.19250081,-0.050526544,0.0015088299,-0.34875676,0.14528185,-0.12694198,-0.025803454,-0.48400664
10,-0.007899733,-0.009615273,0.028807992,-0.27022424,0.017034879,-0.032363247,0.6259409,-0.057017673,-0.01601312,0.0143825095,-0.026465805,-0.06773545,0.027113652,0.13498351,-0.33628842
11,0.01725812,0.13497363,-0.14182167,-0.14299126,0.049188957,-0.20660223,0.02546315,-0.29646733,-0.13515331,-0.001667396,0.18490553,0.05285434,0.10783808,-0.015213277,-0.58695704
12,-0.24601288,0.34305754,-0.31107223,-0.077702805,-0.014278801,0.04698121,0.03361396,-0.110509776,-0.061973635,-0.034393977,0.09697291,-0.20229755,0.11198717,-0.04482462,-0.43959185
13,-0.0866335,-0.23477764,0.40262023,0.08305035,-0.115748905,0.09470854,-0.16402614,0.03121518,-0.07637923,0.065374754,-0.0236644,0.007456069,-0.06472882,-0.036189374,-0.44903007
14,0.20013623,-0.14850505,0.27415472,0.09689452,0.2617862,0.049217053,-0.029772278,-0.03578537,-0.043003257,-0.040826164,0.040840857,0.26661602,0.18285522,0.06163343,-0.2069064
