,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.004744517,0.005613471,-0.048720047,0.0071042613,0.0002107621,-0.002062386,0.0005690077,0.017683696,-0.3177554,0.3730856,0.0032035122,0.03131745,0.629544,0.22393991,0.36585048
1,0.10594737,-0.09132353,-0.028716993,0.02161782,0.0146988155,0.004747629,0.0017612084,0.0063803056,-0.00947642,0.028604561,-0.16791381,0.038102113,-0.57037026,0.19910274,0.75263315
2,0.0017711151,-0.012323774,0.049183466,0.010954033,-0.010888912,-0.27928036,0.00043123297,-0.112532765,0.44757995,-0.29413262,-0.16476932,0.06156414,0.5334753,0.22817807,0.3466977
3,0.022136806,0.010282683,0.03414894,-0.0036244607,-0.005100024,-0.00603039,-0.0016167779,0.17490546,-0.16735023,0.3344731,0.73146486,0.020670913,0.22820003,-0.05818856,0.2642458
4,-0.0019874875,0.010034859,0.0036303422,0.012589615,0.043812346,-0.0066639544,-0.0015956128,0.004218742,-0.17868839,0.01576067,-0.02000257,0.033607244,0.1581266,-0.8176519,0.3618208
5,0.033686277,-0.06366219,-0.025974412,-0.0026663379,0.004587433,-0.008303595,0.017947476,0.012832228,-0.6226787,-0.5543564,0.060749874,0.05099561,-0.1714519,0.15881337,0.46284378
6,-0.07322227,0.025121447,0.020348635,-0.01606181,0.0014517658,-0.027921943,0.02209937,0.034555208,-0.638016,-0.55582327,0.052371137,0.049970582,-0.1534934,0.1465456,0.42669377
7,-0.09857104,0.08163069,0.04478208,-0.003601346,0.0049074455,-0.0042727604,0.0121205915,0.0035800221,-0.009899496,0.028561316,-0.16838549,0.04374393,-0.5713226,0.19935657,0.75305086
8,0.03335852,-0.02280695,0.059351247,0.003271759,-0.013975552,0.051657684,-0.00043447272,0.018715829,0.53421235,-0.40332797,-0.18552661,0.05925016,0.5094583,0.2261458,0.3424535
9,-0.025836468,0.02713508,0.022005767,0.046603017,0.017057773,0.08698135,-0.0019825534,-0.006625919,0.43369636,-0.24575004,-0.17974658,0.06672689,0.6279993,0.26177198,0.39761245
10,0.0057431078,-0.005283835,0.0035253968,0.0033814008,-0.032610875,-0.006424066,-0.00031452894,-0.0026582798,0.02365625,-0.122445926,-0.06574944,0.020170726,0.09286317,-0.857934,0.29470325
11,-0.010019058,-0.00091394223,0.0035875703,-0.011562505,0.00023268319,0.0012525317,-0.007896157,-0.044291418,0.5102487,0.6351001,-0.092787184,-0.023859506,-0.2646269,-0.098190896,0.26213208
12,0.0022326778,0.0045392034,-0.01608199,-0.0025178103,-0.0043627825,0.008797086,-0.0023284513,0.07914796,0.2878432,-0.16463661,0.7687154,0.015904753,-0.08265278,-0.112282336,0.17732295
13,-0.035844356,-0.007423488,0.014324968,-0.0006763432,-0.002242263,0.049317952,0.004875019,0.014302004,0.20685132,0.48175895,0.65195775,0.0057767485,0.12453119,-0.19335113,0.32467404
14,-0.25640258,-0.096855074,0.12405192,-0.072474025,0.008326969,-0.0029204441,-0.015023381,0.0065319636,-0.0037537927,-0.011441474,0.0004090471,-0.7319348,0.025249746,-0.0015377167,0.09392608
