,0
0,6.0
1,13.0
2,14.0
3,0.0
4,14.0
5,12.0
6,13.0
7,7.0
8,3.0
9,10.0
10,11.0
11,12.0
12,11.0
13,11.0
14,5.0
15,1.0
16,10.0
17,10.0
18,10.0
19,11.0
20,9.0
21,12.0
22,11.0
23,7.0
24,7.0
25,14.0
26,10.0
27,10.0
28,1.0
29,10.0
30,10.0
31,7.0
32,4.0
33,1.0
34,5.0
35,7.0
36,7.0
37,12.0
38,9.0
39,1.0
40,5.0
41,5.0
42,1.0
43,5.0
44,13.0
45,10.0
46,1.0
47,10.0
48,12.0
49,10.0
50,1.0
51,3.0
52,10.0
53,10.0
54,13.0
55,10.0
56,10.0
57,0.0
58,13.0
59,1.0
60,10.0
61,10.0
62,1.0
63,11.0
64,6.0
65,12.0
66,8.0
67,8.0
68,8.0
69,8.0
70,8.0
71,12.0
72,8.0
73,11.0
74,6.0
75,6.0
76,13.0
77,0.0
78,2.0
79,7.0
80,8.0
81,0.0
82,2.0
83,8.0
84,9.0
85,8.0
86,6.0
87,8.0
88,1.0
89,13.0
90,9.0
91,6.0
92,1.0
93,8.0
94,1.0
95,4.0
96,0.0
97,3.0
98,8.0
99,2.0
100,9.0
101,8.0
102,8.0
103,3.0
104,8.0
105,14.0
106,8.0
107,8.0
108,8.0
109,3.0
110,8.0
111,8.0
112,6.0
113,6.0
114,8.0
115,0.0
116,9.0
117,8.0
118,8.0
119,14.0
120,8.0
121,8.0
122,8.0
123,8.0
124,8.0
125,14.0
126,8.0
127,2.0
128,12.0
129,8.0
130,6.0
131,8.0
132,8.0
133,8.0
134,8.0
135,14.0
136,10.0
137,11.0
138,8.0
139,8.0
140,12.0
141,8.0
142,8.0
143,2.0
144,1.0
145,4.0
146,3.0
147,8.0
148,8.0
149,8.0
150,8.0
151,8.0
152,8.0
153,14.0
154,8.0
155,8.0
156,2.0
157,11.0
158,8.0
159,0.0
160,2.0
161,11.0
162,8.0
163,8.0
164,2.0
165,14.0
166,8.0
167,8.0
168,8.0
169,8.0
170,8.0
171,6.0
172,2.0
173,7.0
174,12.0
175,8.0
176,8.0
177,8.0
178,5.0
179,8.0
180,11.0
181,8.0
182,0.0
183,14.0
184,13.0
185,8.0
186,8.0
187,14.0
188,8.0
189,8.0
190,11.0
191,0.0
192,10.0
193,6.0
194,8.0
195,13.0
196,1.0
197,8.0
198,13.0
199,2.0
200,8.0
201,8.0
202,6.0
203,14.0
204,9.0
205,8.0
206,3.0
207,8.0
208,2.0
209,10.0
210,9.0
211,8.0
212,5.0
213,8.0
214,8.0
215,8.0
216,6.0
217,8.0
218,8.0
219,7.0
220,3.0
221,9.0
222,8.0
223,1.0
224,8.0
225,13.0
226,6.0
227,8.0
228,1.0
229,10.0
230,5.0
231,8.0
232,3.0
233,8.0
234,8.0
