,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,6.3199266e-05,-0.0058559156,-1.5853833e-05,-2.7453783e-05,9.096732e-05,0.00013360729,-5.4774384e-05,0.00023954854,-5.767263e-05,0.99370676,-8.6175096e-05,0.00037072488,-4.3806496e-05,-8.814866e-05,8.0985365e-06,4.765686e-05,5.5221288e-05,2.5358906e-06,-1.4258657e-05,0.02369043,0.00016673982,4.53622e-05,-4.883532e-05
1,-0.0003304228,0.030693911,-0.00062194676,0.0004298581,0.00019348376,0.000583049,0.0005591172,0.00025334884,-0.00010067743,-0.97866964,-0.00012802008,-0.00028094827,0.00016048594,-9.043322e-05,-0.0003078161,-4.9164682e-05,9.4464696e-05,-0.00056971743,-4.0357365e-05,-0.034633644,-0.0008220841,0.00019645004,2.5593428e-07
2,-0.013212124,-0.025183946,-0.005751037,0.0032274397,-0.010670553,-0.5528677,-0.013924176,-0.011870833,-0.12250786,0.00500732,0.0037273937,-0.06089681,0.00081765314,0.0073104557,0.015263503,0.0023123543,0.02470171,0.009997522,0.008142786,-0.04003864,-0.00549539,0.0023694825,-0.0007362215
3,-0.83357024,-0.01659639,-0.031505827,-0.0066743963,-0.0014727528,0.030934071,-0.044572547,-0.048171837,0.007972746,0.04650148,0.013902109,-0.00379146,-0.0061047757,0.006285943,-0.011981253,0.005089632,0.18185161,0.040329132,0.042860676,-0.089004904,-0.004508182,-0.0030998045,-0.017797854
4,-0.017221723,0.0015985863,0.020480715,-0.018081518,0.026552482,0.0041214908,-0.03663777,-0.044391252,0.0046233595,0.01455274,0.019042447,0.0045409156,0.111821905,-0.5712646,0.003047961,0.032171167,0.0764229,0.015797496,0.016002318,-0.0035680383,0.1081745,-0.0024967007,0.012323479
5,0.00084173563,0.007339646,0.0056456486,-0.0009864708,0.04219399,0.57213426,0.0076394957,-0.02194893,-0.04506906,0.00026001842,-0.014431542,-0.05692554,-0.0050416086,-0.013847854,0.010693874,-0.0034210966,0.00913916,-0.028846994,0.0053571425,-0.026256632,0.007342401,0.0024475355,-0.003324583
6,0.018153436,-0.5936639,0.021593632,-0.012039743,0.030855479,0.0039717797,-0.006141785,-0.017848939,0.00880265,-0.0015956634,-0.0018166344,-0.02542289,0.013064863,0.009334483,-0.0136395,0.014226756,0.0013450863,-0.008155467,0.002021323,0.0055790646,-0.006684497,0.0023433666,0.008059029
7,-0.08035984,-0.06971241,-0.09718116,-0.0067563574,-0.031212568,0.10169444,-0.13785666,-0.13542409,0.0072580134,0.12920459,0.018104207,0.020532643,-0.0049843597,0.013053912,-0.03798591,-0.0004091381,0.49329084,0.1315427,0.11382629,-0.2924338,-0.010525386,0.006791685,-0.036955178
8,0.017620377,-0.06691072,0.015095778,-0.0011833309,0.04475541,-0.10791888,-0.03464841,0.03849801,-0.16229276,0.035076484,0.062133167,0.43353042,0.0018618975,0.0030903507,-0.03678531,-0.027422048,-0.0018694204,-0.050225,0.006455539,-0.0674786,-0.010818114,0.009800885,-0.008822968
9,0.01563335,-0.058637608,0.022857105,-0.012684583,-0.045118313,0.042804282,-0.0009411801,0.57990754,0.012567641,0.014532667,0.007985683,-0.016656825,0.013822958,-0.025792332,0.004355118,0.028260639,-0.02818434,-0.007397596,0.0014051275,-0.009749409,0.013554522,-0.0029047285,0.017253887
10,-0.16770564,-0.015404003,-0.04004875,0.0006257774,-0.0048919064,0.029807271,-0.040621664,-0.056882538,0.011502071,0.05171417,0.023699317,0.0012705715,-0.014652163,0.030647941,-0.010998239,0.74204516,0.18267298,0.041489597,0.04225235,-0.08525025,0.0050696274,-0.0023265914,-0.02096733
11,-0.021568585,0.5143166,-0.11704586,0.079722635,0.07722174,0.06886269,0.016388409,0.123784,0.00034712785,-0.003672961,0.00027143728,-0.005159843,0.0131897265,0.030601166,-0.023485495,0.03254331,-6.643538e-05,-0.0114709595,0.0039580944,-0.083670065,-0.013098105,0.00034934378,-0.04033982
12,-0.29601088,-0.02806254,-0.03687126,-0.0030348923,-0.010352329,0.031491634,-0.04307807,-0.049805302,0.01014897,0.053902745,0.017971914,0.013094403,-0.0023717855,0.007298974,-0.011227776,-0.7065336,0.18653637,0.04334059,0.0457364,-0.098484926,0.026770974,-0.0006972171,-0.017087739
13,0.78262067,-0.015937967,-0.03456951,-0.005049003,-0.0008886719,0.029439293,-0.047406588,-0.04638917,0.0068553686,0.052485496,0.012649149,0.010380625,-0.0048278435,0.0058240555,-0.013245841,0.23825228,0.18155542,0.038523775,0.041909248,-0.08661384,0.0002709554,-0.0011398721,-0.012978865
14,-0.0195194,-0.032107066,-0.05482349,0.022864055,-0.5165933,0.08177797,-0.023322994,-0.007023941,0.018026924,0.055847093,0.018563416,0.017382447,-0.0063235117,-0.022763567,-0.0073965206,0.008931089,-0.011701368,-0.03771949,0.0032805216,0.015928531,-0.009521668,-0.011607753,0.0012458223
15,0.6366779,-0.015919365,-0.04588603,-0.00086437055,-0.01436696,0.01812726,-0.043807324,-0.051223565,0.0076341345,0.047302227,0.019030826,-0.0024179174,-0.02655883,0.015586277,-0.0160996,-0.45428848,0.19375917,0.041257437,0.042883646,-0.09407748,-0.005184335,0.001516053,-0.02381307
16,-0.02651731,-0.03650391,-0.02063224,0.01027976,0.024754398,0.01169479,-0.01573747,-0.5704608,0.0055747977,-0.019963467,-0.01017009,-0.024401862,0.0037684413,0.0065566283,-0.0035998859,-0.004683188,0.00117425,-0.010628515,-0.001441611,0.0038977624,0.021607717,-0.0063725836,-0.041284397
