,0
0,13.0
1,14.0
2,14.0
3,5.0
4,5.0
5,12.0
6,5.0
7,12.0
8,5.0
9,12.0
10,5.0
11,19.0
12,5.0
13,20.0
14,2.0
15,18.0
16,20.0
17,20.0
18,18.0
19,18.0
20,20.0
21,18.0
22,20.0
23,9.0
24,18.0
25,2.0
26,18.0
27,20.0
28,18.0
29,20.0
30,20.0
31,21.0
32,2.0
33,2.0
34,8.0
35,2.0
36,11.0
37,16.0
38,16.0
39,16.0
40,21.0
41,4.0
42,4.0
43,9.0
44,20.0
45,6.0
46,9.0
47,10.0
48,6.0
49,9.0
50,10.0
51,9.0
52,10.0
53,9.0
54,9.0
55,19.0
56,17.0
57,9.0
58,6.0
59,17.0
60,17.0
61,17.0
62,11.0
63,19.0
64,6.0
65,17.0
66,19.0
67,17.0
68,19.0
69,2.0
70,19.0
71,18.0
72,19.0
73,17.0
74,19.0
75,17.0
76,19.0
77,19.0
78,19.0
79,11.0
80,19.0
81,11.0
82,11.0
83,17.0
84,11.0
85,17.0
86,17.0
87,11.0
88,19.0
89,19.0
90,19.0
91,11.0
92,17.0
93,17.0
94,11.0
95,19.0
96,17.0
97,19.0
98,19.0
99,11.0
100,11.0
101,22.0
102,17.0
103,11.0
104,11.0
105,11.0
106,11.0
107,11.0
108,11.0
109,19.0
110,9.0
111,11.0
112,20.0
113,22.0
114,11.0
115,11.0
116,21.0
117,19.0
118,20.0
119,2.0
120,5.0
121,19.0
122,17.0
123,11.0
124,19.0
125,19.0
126,11.0
127,11.0
128,22.0
129,11.0
130,22.0
131,11.0
132,17.0
133,11.0
134,11.0
135,11.0
136,11.0
137,6.0
138,11.0
139,17.0
140,18.0
141,22.0
142,20.0
143,6.0
144,22.0
145,18.0
146,22.0
147,17.0
148,22.0
149,22.0
150,9.0
151,2.0
152,4.0
153,6.0
154,6.0
155,22.0
156,6.0
157,22.0
158,22.0
159,22.0
160,16.0
161,11.0
162,11.0
163,2.0
164,11.0
165,6.0
166,22.0
167,22.0
168,6.0
169,11.0
170,6.0
171,22.0
172,6.0
173,6.0
174,9.0
175,22.0
176,5.0
177,11.0
178,11.0
179,6.0
180,9.0
181,11.0
182,16.0
183,22.0
184,22.0
185,22.0
186,5.0
187,22.0
188,5.0
189,9.0
190,9.0
191,2.0
192,17.0
193,22.0
194,16.0
195,0.0
196,20.0
197,18.0
198,5.0
199,10.0
200,22.0
201,0.0
202,16.0
203,2.0
204,11.0
205,8.0
206,5.0
207,6.0
208,20.0
209,16.0
210,21.0
211,9.0
212,22.0
213,2.0
214,9.0
215,11.0
216,21.0
217,8.0
218,6.0
219,18.0
220,6.0
221,20.0
222,5.0
223,3.0
224,9.0
225,1.0
226,10.0
227,6.0
228,22.0
229,8.0
230,5.0
231,3.0
232,16.0
233,17.0
234,9.0
235,18.0
236,16.0
237,18.0
238,11.0
239,6.0
240,9.0
241,4.0
242,20.0
243,10.0
244,5.0
245,9.0
246,10.0
247,10.0
248,18.0
249,6.0
250,9.0
251,4.0
252,5.0
253,2.0
254,9.0
255,18.0
256,16.0
257,9.0
258,20.0
259,8.0
260,6.0
261,17.0
262,16.0
263,16.0
264,9.0
265,10.0
266,5.0
