,0
0,1.0
1,5.0
2,14.0
3,3.0
4,1.0
5,2.0
6,5.0
7,9.0
8,5.0
9,3.0
10,2.0
11,3.0
12,12.0
13,2.0
14,12.0
15,5.0
16,8.0
17,14.0
18,3.0
19,3.0
20,3.0
21,8.0
22,3.0
23,5.0
24,8.0
25,4.0
26,5.0
27,3.0
28,3.0
29,3.0
30,2.0
31,1.0
32,3.0
33,5.0
34,5.0
35,3.0
36,11.0
37,3.0
38,1.0
39,2.0
40,1.0
41,1.0
42,0.0
43,13.0
44,3.0
45,5.0
46,1.0
47,5.0
48,1.0
49,1.0
50,2.0
51,7.0
52,10.0
53,1.0
54,0.0
55,1.0
56,1.0
57,0.0
58,2.0
59,10.0
60,0.0
61,1.0
62,2.0
63,9.0
64,10.0
65,7.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,10.0
72,1.0
73,5.0
74,0.0
75,0.0
76,11.0
77,13.0
78,6.0
79,2.0
80,0.0
81,0.0
82,0.0
83,1.0
84,6.0
85,1.0
86,4.0
87,1.0
88,2.0
89,2.0
90,2.0
91,0.0
92,2.0
93,1.0
94,2.0
95,5.0
96,4.0
97,9.0
98,1.0
99,4.0
100,6.0
101,1.0
102,1.0
103,8.0
104,1.0
105,2.0
106,1.0
107,1.0
108,1.0
109,11.0
110,1.0
111,1.0
112,9.0
113,7.0
114,1.0
115,0.0
116,8.0
117,1.0
118,1.0
119,2.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,2.0
126,1.0
127,0.0
128,7.0
129,1.0
130,10.0
131,1.0
132,1.0
133,1.0
134,1.0
135,2.0
136,0.0
137,0.0
138,1.0
139,1.0
140,10.0
141,1.0
142,1.0
143,12.0
144,2.0
145,12.0
146,9.0
147,1.0
148,3.0
149,1.0
150,1.0
151,1.0
152,1.0
153,9.0
154,1.0
155,1.0
156,4.0
157,9.0
158,1.0
159,0.0
160,0.0
161,9.0
162,1.0
163,1.0
164,10.0
165,2.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.0
172,10.0
173,2.0
174,10.0
175,1.0
176,1.0
177,1.0
178,2.0
179,1.0
180,11.0
181,1.0
182,0.0
183,2.0
184,11.0
185,1.0
186,1.0
187,2.0
188,1.0
189,1.0
190,9.0
191,0.0
192,11.0
193,10.0
194,1.0
195,9.0
196,2.0
197,1.0
198,9.0
199,4.0
200,1.0
201,1.0
202,6.0
203,2.0
204,5.0
205,1.0
206,9.0
207,1.0
208,4.0
209,11.0
210,9.0
211,1.0
212,2.0
213,1.0
214,10.0
215,1.0
216,10.0
217,1.0
218,1.0
219,2.0
220,11.0
221,9.0
222,1.0
223,2.0
224,1.0
225,12.0
226,0.0
227,1.0
228,2.0
229,1.0
230,2.0
231,1.0
232,9.0
233,1.0
234,1.0
235,11.0
236,1.0
237,1.0
238,14.0
239,1.0
240,0.0
241,1.0
242,11.0
243,0.0
244,1.0
245,9.0
246,1.0
247,7.0
248,1.0
249,1.0
250,6.0
251,1.0
252,1.0
253,1.0
254,2.0
255,2.0
256,7.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,2.0
263,2.0
264,10.0
265,2.0
266,13.0
267,2.0
268,1.0
269,12.0
270,1.0
271,9.0
272,9.0
273,1.0
274,1.0
275,4.0
276,4.0
277,1.0
278,1.0
279,3.0
280,4.0
281,1.0
282,2.0
283,1.0
284,1.0
285,11.0
286,0.0
287,1.0
288,1.0
289,4.0
290,2.0
291,11.0
292,4.0
293,1.0
294,5.0
295,7.0
296,1.0
297,9.0
298,1.0
299,7.0
300,4.0
301,10.0
302,1.0
303,1.0
304,1.0
305,1.0
306,0.0
307,2.0
308,11.0
309,1.0
310,1.0
311,9.0
312,11.0
313,1.0
314,2.0
315,1.0
316,0.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,13.0
323,1.0
324,10.0
325,3.0
326,7.0
327,1.0
328,6.0
329,2.0
330,4.0
331,10.0
332,1.0
333,1.0
334,1.0
335,0.0
336,1.0
337,1.0
338,1.0
339,1.0
340,3.0
341,2.0
342,7.0
343,1.0
344,10.0
345,0.0
346,1.0
347,1.0
348,2.0
349,1.0
350,5.0
351,11.0
352,1.0
353,3.0
354,1.0
355,1.0
356,1.0
357,1.0
358,10.0
359,1.0
360,9.0
361,1.0
362,2.0
363,0.0
364,1.0
365,4.0
366,9.0
367,2.0
368,1.0
369,1.0
370,1.0
371,1.0
372,4.0
373,10.0
374,10.0
375,11.0
376,1.0
377,1.0
378,1.0
379,2.0
380,1.0
381,1.0
382,2.0
383,3.0
384,10.0
385,7.0
386,1.0
387,1.0
388,4.0
389,1.0
390,2.0
391,1.0
392,3.0
393,1.0
394,2.0
395,1.0
396,1.0
397,2.0
398,1.0
399,13.0
400,10.0
401,1.0
402,11.0
403,1.0
404,1.0
405,3.0
406,1.0
407,1.0
408,1.0
409,1.0
410,5.0
411,9.0
412,1.0
413,9.0
414,7.0
415,1.0
416,1.0
417,1.0
418,2.0
419,7.0
420,3.0
421,0.0
422,1.0
423,10.0
424,1.0
425,2.0
426,7.0
427,2.0
428,7.0
429,6.0
430,1.0
431,1.0
432,2.0
433,1.0
434,1.0
435,11.0
436,1.0
437,11.0
438,8.0
439,3.0
440,4.0
441,1.0
442,1.0
443,7.0
444,5.0
445,1.0
446,10.0
447,0.0
448,7.0
449,10.0
450,1.0
451,2.0
452,1.0
453,4.0
454,5.0
455,11.0
456,10.0
457,11.0
458,9.0
459,4.0
460,1.0
461,7.0
