,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.0038567542,-0.0030015067,0.016649077,0.05172401,0.057201583,-0.12743244,0.09954092,-0.03533937,-0.018464688,0.09668806,-0.122661635,-0.2524599,-0.03928857,-0.061042026,0.70209885
1,-0.28301162,-0.16759022,-0.054777298,0.17339769,-0.0894707,-0.07649592,-0.09610779,0.04457594,-0.18808389,-0.17811874,-0.09767987,-0.3034965,0.299533,-0.043890893,0.41809353
2,-0.03354837,0.028532587,0.06408924,-0.12330956,0.011164962,0.033338472,-0.030652987,0.030350244,-0.028709618,-0.012088042,0.027744891,0.037360307,0.014380532,0.048203308,0.8729184
3,-0.029261313,-0.033190724,-0.06554743,0.13714758,0.045689166,-0.28833395,-0.370148,-0.11068998,0.34561372,-0.035587545,-0.10663728,-0.079889625,0.104269326,-0.33084482,0.31334883
4,-0.0018910208,-0.0745637,0.06442034,0.024897892,0.2578128,-0.21449588,-0.40538836,-0.14784685,0.38233575,0.0058658784,-0.010835801,0.054667875,0.0013062402,0.3081663,0.30994383
5,-0.010425922,0.16646735,-0.062135417,-0.1917136,0.02746212,-0.030724712,0.3161176,-0.11535541,0.19461767,0.5113437,0.062188003,0.30381122,-0.053761538,-0.11066233,0.33502665
6,-0.19642839,0.0830121,0.092460684,-0.042747654,0.21274543,-0.17424507,-0.14937365,0.020660535,0.07843931,0.19053386,-0.018908879,-0.04332516,-0.023477137,-0.01995317,0.6369096
7,-0.013064065,0.005477863,-0.18052223,0.12263959,-0.033261016,0.47132736,0.034165382,-0.3746955,0.31531316,0.10588669,0.12592211,-0.017881613,0.2550825,-0.103221916,0.3557633
8,0.019503439,0.011356011,0.046150193,-0.030197393,0.029811462,-0.0050711776,0.006858481,0.04362169,-0.0034536307,0.004365463,0.008551345,0.056327548,-0.1324504,0.05211663,0.9489312
9,0.01342367,0.046567176,0.015837299,-0.083751045,-0.14834882,0.25579336,0.4004506,0.2060536,-0.43414918,-0.049666252,0.0012589762,0.06598876,-0.045088675,-0.14607114,0.29879022
10,0.1560982,0.24431273,0.14359649,-0.4816077,-0.00549084,0.053126816,-0.010522587,-0.040139023,0.06483692,0.24072844,0.060550027,0.23869075,-0.01675726,-0.06421963,0.30393335
11,0.0082770735,-0.0051803216,0.04194475,0.11119472,0.15032186,-0.082567826,-0.16750656,0.1345252,0.15949343,-0.02662443,0.007760689,0.39284745,-0.3243521,-0.070992045,0.489515
12,0.2301161,-0.025971288,-0.31159312,0.13403302,-0.05706248,0.168172,-0.042240538,-0.13345355,0.028887644,-0.12504779,0.042894743,0.045252103,0.114808396,0.018616945,0.6697973
13,-0.029001042,-0.043078437,-0.08948616,0.12683968,-0.09777209,-0.11108873,-0.20874733,0.05012908,-0.173083,-0.23969382,-0.07150273,-0.13968657,0.27693877,-0.035094924,0.6122983
14,0.021219272,-0.0689538,-0.0464297,0.2701526,-0.12737885,-0.22389902,0.08760652,-0.15617056,-0.08525498,-0.013266917,-0.14201051,-0.32331893,0.48339033,-0.07797902,0.49980035
