,0
0,9.0
1,1.0
2,1.0
3,0.0
4,14.0
5,0.0
6,16.0
7,1.0
8,22.0
9,21.0
10,0.0
11,9.0
12,0.0
13,22.0
14,0.0
15,0.0
16,0.0
17,0.0
18,21.0
19,0.0
20,0.0
21,0.0
22,0.0
23,8.0
24,0.0
25,0.0
26,0.0
27,1.0
28,0.0
29,0.0
30,0.0
31,20.0
32,0.0
33,11.0
34,9.0
35,14.0
36,0.0
37,9.0
38,5.0
39,0.0
40,16.0
41,2.0
42,0.0
43,1.0
44,0.0
45,0.0
46,18.0
47,1.0
48,9.0
49,20.0
50,0.0
51,0.0
52,0.0
53,16.0
54,0.0
55,20.0
56,16.0
57,0.0
58,0.0
59,0.0
60,0.0
61,11.0
62,0.0
63,1.0
64,0.0
65,0.0
66,20.0
67,9.0
68,16.0
69,6.0
70,9.0
71,0.0
72,6.0
73,1.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,16.0
84,0.0
85,5.0
86,0.0
87,6.0
88,0.0
89,1.0
90,0.0
91,0.0
92,0.0
93,5.0
94,0.0
95,0.0
96,1.0
97,0.0
98,11.0
99,0.0
100,0.0
101,21.0
102,2.0
103,1.0
104,11.0
105,0.0
106,6.0
107,2.0
108,2.0
109,0.0
110,22.0
111,16.0
112,1.0
113,0.0
114,16.0
115,0.0
116,0.0
117,9.0
118,20.0
119,0.0
120,13.0
121,11.0
122,6.0
123,20.0
124,8.0
125,0.0
126,22.0
127,0.0
128,0.0
129,21.0
130,0.0
131,2.0
132,9.0
133,22.0
134,2.0
135,0.0
136,0.0
137,0.0
138,16.0
139,20.0
140,0.0
141,21.0
142,9.0
143,1.0
144,0.0
145,1.0
146,0.0
147,20.0
148,1.0
149,5.0
150,21.0
151,5.0
152,22.0
153,0.0
154,6.0
155,20.0
156,0.0
157,1.0
158,20.0
159,0.0
160,0.0
161,1.0
162,11.0
163,16.0
164,0.0
165,0.0
166,13.0
167,9.0
168,16.0
169,16.0
170,6.0
171,0.0
172,0.0
173,0.0
174,0.0
175,6.0
176,6.0
177,16.0
178,0.0
179,2.0
180,1.0
181,9.0
182,0.0
183,0.0
184,0.0
185,14.0
186,11.0
187,0.0
188,6.0
189,6.0
190,0.0
191,0.0
192,0.0
193,0.0
194,11.0
195,0.0
196,0.0
197,6.0
198,1.0
199,0.0
200,14.0
201,9.0
202,0.0
203,0.0
204,0.0
205,14.0
206,0.0
207,16.0
208,0.0
209,0.0
210,1.0
211,16.0
212,0.0
213,16.0
214,0.0
215,20.0
216,0.0
217,6.0
218,11.0
219,0.0
220,0.0
221,0.0
222,9.0
223,0.0
224,2.0
225,1.0
226,0.0
227,11.0
228,0.0
229,1.0
230,0.0
231,11.0
232,0.0
233,14.0
234,19.0
235,0.0
236,9.0
237,18.0
238,1.0
239,14.0
240,0.0
241,14.0
242,0.0
243,1.0
244,20.0
245,0.0
246,21.0
247,0.0
248,19.0
249,4.0
250,1.0
251,6.0
252,6.0
253,14.0
254,0.0
255,0.0
256,0.0
257,18.0
258,10.0
259,21.0
260,20.0
261,17.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,9.0
269,0.0
270,14.0
271,1.0
272,0.0
273,6.0
274,16.0
275,0.0
276,0.0
277,20.0
278,3.0
279,0.0
280,0.0
281,14.0
282,0.0
283,22.0
284,14.0
285,0.0
286,0.0
287,18.0
288,6.0
289,0.0
290,0.0
291,0.0
292,0.0
293,8.0
294,0.0
295,0.0
296,11.0
297,0.0
298,19.0
299,0.0
300,0.0
301,0.0
302,14.0
303,11.0
304,1.0
305,6.0
306,0.0
307,0.0
308,0.0
309,9.0
310,12.0
311,1.0
312,1.0
313,18.0
314,0.0
315,6.0
316,0.0
317,20.0
318,20.0
319,20.0
320,9.0
321,15.0
322,0.0
323,22.0
324,0.0
325,1.0
326,0.0
327,9.0
328,0.0
329,1.0
330,0.0
331,0.0
332,20.0
333,20.0
334,11.0
335,0.0
336,14.0
337,11.0
338,22.0
339,11.0
340,1.0
341,0.0
342,0.0
343,5.0
344,0.0
345,0.0
346,2.0
347,14.0
348,0.0
349,20.0
350,1.0
351,1.0
352,0.0
353,1.0
354,11.0
355,20.0
356,6.0
357,11.0
358,0.0
359,16.0
360,1.0
361,6.0
362,0.0
363,1.0
364,16.0
365,0.0
366,1.0
367,0.0
368,6.0
369,12.0
370,9.0
371,16.0
372,0.0
373,0.0
374,0.0
375,1.0
376,6.0
377,11.0
378,15.0
379,0.0
380,9.0
381,18.0
382,0.0
383,0.0
384,0.0
385,0.0
386,19.0
387,16.0
388,0.0
389,18.0
390,0.0
391,5.0
392,0.0
393,20.0
394,0.0
395,14.0
396,8.0
397,0.0
398,16.0
399,0.0
400,0.0
401,16.0
402,1.0
403,11.0
404,9.0
405,1.0
406,18.0
407,14.0
408,21.0
409,15.0
410,0.0
411,1.0
412,9.0
413,0.0
414,0.0
415,5.0
416,6.0
417,11.0
418,0.0
419,0.0
420,22.0
421,0.0
422,10.0
423,0.0
424,9.0
425,0.0
426,0.0
427,0.0
428,0.0
429,1.0
430,18.0
431,6.0
432,0.0
433,11.0
434,6.0
435,1.0
436,16.0
437,1.0
438,1.0
439,0.0
440,0.0
441,1.0
