,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.01945323,0.14447753,0.019652147,-0.0037768607,0.08030927,-0.01606437,-0.023413088,-0.0088663995,0.010382007,0.0039201593,0.0121964095,0.0036453141,-0.0064087305,-0.12641023,-0.9422967
1,-0.017081283,0.085546784,0.3037909,0.056777734,-0.023346426,0.17494424,-0.034119416,0.044758268,0.15166971,-0.034141354,0.032367885,-0.012711974,-0.19084334,0.040311024,-0.42340645
2,-0.10151679,0.3871821,-0.18805401,-0.00014741941,0.032521583,-0.04133435,-0.049428083,0.17010751,0.064830944,-0.05611358,-0.024809586,0.030287068,-0.114797354,0.1785385,-0.6111649
3,-0.06641286,0.23034564,-0.004518957,0.0026824172,0.03233751,0.0027985214,-0.009365496,0.022754982,0.022928685,-0.0020003028,0.0060735703,0.014510953,-0.02451501,0.065328024,-0.91274405
4,0.049297344,-0.46568957,0.0069257948,0.014588204,-0.38581976,-0.027782973,-0.013585247,-0.12544282,0.020270111,-0.00913433,0.012268072,0.027178569,-0.0054668505,0.023730103,-0.6292285
5,-0.06980243,-0.024682306,-0.0017737348,-0.044899497,0.5339325,0.06209921,0.04721852,-0.024141481,0.012046599,-0.02382365,0.03881252,0.02594368,-0.03901901,0.005015448,-0.594194
6,-0.23868375,0.035873692,-0.15328291,-0.039847057,-0.059036825,-0.04372717,0.032123625,0.04321922,-0.11120197,0.021425234,-0.005712793,0.050500493,0.25406858,0.039408907,-0.36869952
7,0.042861894,-0.10991481,0.0045752893,-0.030412108,0.0067298617,-0.012899142,0.011086982,-0.1500361,-0.051317863,0.02834456,-0.03867104,-0.037947677,0.02856995,-0.2952946,-0.84520125
8,0.44933033,0.10427824,-0.012883313,-0.04332958,0.0707294,-0.08369451,-0.05767941,0.05719995,0.0027514724,0.017635085,-0.020661332,0.0030283139,-0.063450776,-0.007759152,-0.65937424
9,0.07776884,-0.53089505,-0.0256555,0.032779936,0.20173325,-0.022166932,-0.001562825,-0.068942845,0.01346978,-0.06525566,0.02842072,0.017239757,-0.020168558,0.03738019,-0.5913704
10,-0.016667116,-0.1064381,-0.016215565,0.00023320458,-0.47525337,-0.016104717,0.003975175,-0.13881165,-0.035949502,0.00754649,-0.05599777,-0.0014631918,0.025170207,-0.21765457,-0.69973797
11,-0.051935308,0.15172648,-0.09221786,0.027857235,-0.48921397,-0.01926696,-0.026128348,0.073249325,0.06489651,-0.039706785,-0.0075885225,0.049578022,-0.072360545,0.09598146,-0.6366299
12,0.025031855,-0.31096512,0.05120171,-0.011279906,-0.0695163,0.0095820045,0.024191247,-0.16860324,-0.011644219,0.02758047,0.03186585,0.008160431,-0.003849608,0.061202146,-0.8486463
13,-0.023698932,-0.0118609425,-0.013635701,0.015407165,0.061314203,0.01937821,0.018271087,0.036511526,0.0010050391,-0.0052416297,0.013637532,-0.0023432043,0.012880142,-0.0032329068,-0.9773422
14,-0.0066585722,-0.041998837,0.0016526437,-0.000654998,-0.0038913905,0.002097438,0.0020798924,-0.36715803,0.0011731395,5.750009e-05,0.00569782,0.0022866465,-0.0003950426,0.9179286,-0.02485077
