,0
0,4.0
1,18.0
2,18.0
3,18.0
4,18.0
5,5.0
6,18.0
7,18.0
8,19.0
9,19.0
10,19.0
11,19.0
12,18.0
13,18.0
14,14.0
15,18.0
16,18.0
17,18.0
18,21.0
19,12.0
20,18.0
21,18.0
22,18.0
23,18.0
24,18.0
25,18.0
26,18.0
27,18.0
28,18.0
29,19.0
30,18.0
31,18.0
32,19.0
33,19.0
34,19.0
35,14.0
36,19.0
37,18.0
38,19.0
39,18.0
40,19.0
41,19.0
42,19.0
43,18.0
44,18.0
45,14.0
46,19.0
47,3.0
48,19.0
49,18.0
50,19.0
51,19.0
52,17.0
53,14.0
54,3.0
55,18.0
56,19.0
57,18.0
58,19.0
59,16.0
60,8.0
61,19.0
62,18.0
63,19.0
64,19.0
65,13.0
66,4.0
67,4.0
68,4.0
69,4.0
70,4.0
71,16.0
72,4.0
73,1.0
74,3.0
75,0.0
76,2.0
77,9.0
78,15.0
79,5.0
80,3.0
81,3.0
82,10.0
83,4.0
84,15.0
85,4.0
86,7.0
87,4.0
88,4.0
89,5.0
90,18.0
91,0.0
92,4.0
93,4.0
94,4.0
95,12.0
96,7.0
97,22.0
98,4.0
99,7.0
100,15.0
101,4.0
102,4.0
103,12.0
104,4.0
105,4.0
106,4.0
107,4.0
108,4.0
109,2.0
110,4.0
111,4.0
112,22.0
113,13.0
114,4.0
115,0.0
116,12.0
117,4.0
118,4.0
119,4.0
120,4.0
121,4.0
122,4.0
123,4.0
124,4.0
125,4.0
126,4.0
127,0.0
128,13.0
129,4.0
130,7.0
131,4.0
132,4.0
133,4.0
134,4.0
135,4.0
136,18.0
137,13.0
138,4.0
139,4.0
140,20.0
141,4.0
142,4.0
143,15.0
144,4.0
145,15.0
146,22.0
147,4.0
148,1.0
149,4.0
150,4.0
151,4.0
152,4.0
153,18.0
154,4.0
155,4.0
156,7.0
157,1.0
158,4.0
159,0.0
160,0.0
161,22.0
162,4.0
163,4.0
164,20.0
165,4.0
166,4.0
167,4.0
168,4.0
169,4.0
170,4.0
171,3.0
172,17.0
173,5.0
174,16.0
175,4.0
176,4.0
177,4.0
178,5.0
179,4.0
180,6.0
181,4.0
182,3.0
183,14.0
184,2.0
185,4.0
186,4.0
187,4.0
188,4.0
189,4.0
190,6.0
191,13.0
192,2.0
193,17.0
194,4.0
195,11.0
196,4.0
197,4.0
198,1.0
199,7.0
200,4.0
201,4.0
202,15.0
203,4.0
204,15.0
205,4.0
206,1.0
207,4.0
208,7.0
209,2.0
210,1.0
211,4.0
212,5.0
213,4.0
214,20.0
215,4.0
216,7.0
217,4.0
218,4.0
219,5.0
220,2.0
221,1.0
222,4.0
223,5.0
224,4.0
225,1.0
226,3.0
227,4.0
228,4.0
229,11.0
230,5.0
231,4.0
232,1.0
233,4.0
234,4.0
235,2.0
236,4.0
237,4.0
238,1.0
239,4.0
240,3.0
241,4.0
242,2.0
243,6.0
244,4.0
245,11.0
246,4.0
247,13.0
248,4.0
249,4.0
250,12.0
251,4.0
252,4.0
253,4.0
254,5.0
255,4.0
256,13.0
257,4.0
258,4.0
259,4.0
260,4.0
261,4.0
262,5.0
263,4.0
264,20.0
265,5.0
266,9.0
267,5.0
268,4.0
269,15.0
270,4.0
271,22.0
272,22.0
273,4.0
274,4.0
275,7.0
276,7.0
277,4.0
278,4.0
279,15.0
280,7.0
281,4.0
282,4.0
283,4.0
284,4.0
285,2.0
286,3.0
287,4.0
288,4.0
289,3.0
290,4.0
291,2.0
292,7.0
293,4.0
294,12.0
295,13.0
296,4.0
297,22.0
298,4.0
299,13.0
300,10.0
301,17.0
302,4.0
303,4.0
304,4.0
305,4.0
306,3.0
307,4.0
308,2.0
309,4.0
310,4.0
311,11.0
312,6.0
313,4.0
314,4.0
315,4.0
316,8.0
317,4.0
318,4.0
319,4.0
320,4.0
321,4.0
322,9.0
323,4.0
324,20.0
325,12.0
326,13.0
327,4.0
328,15.0
329,14.0
330,7.0
331,17.0
332,4.0
333,4.0
334,4.0
335,0.0
336,4.0
337,4.0
338,4.0
339,4.0
340,1.0
341,4.0
342,14.0
343,4.0
344,16.0
345,3.0
346,4.0
347,4.0
348,4.0
349,4.0
350,1.0
351,2.0
352,4.0
353,1.0
354,4.0
355,4.0
356,4.0
357,4.0
358,10.0
359,4.0
360,22.0
361,4.0
362,5.0
363,6.0
364,4.0
365,7.0
366,22.0
367,5.0
368,4.0
369,4.0
370,4.0
371,4.0
372,7.0
373,17.0
374,17.0
375,11.0
376,4.0
377,4.0
378,4.0
379,4.0
380,4.0
381,4.0
382,5.0
383,12.0
384,20.0
385,13.0
386,4.0
387,4.0
388,7.0
389,4.0
390,5.0
391,4.0
392,12.0
393,4.0
394,4.0
395,4.0
396,4.0
397,5.0
398,4.0
399,9.0
400,10.0
401,4.0
402,6.0
403,4.0
404,4.0
405,1.0
406,4.0
407,4.0
408,4.0
409,4.0
410,15.0
411,22.0
412,4.0
413,11.0
414,13.0
415,4.0
416,4.0
417,4.0
418,5.0
419,13.0
420,12.0
421,8.0
422,4.0
423,16.0
424,4.0
425,4.0
426,13.0
427,4.0
428,13.0
429,1.0
430,4.0
431,4.0
432,5.0
433,4.0
434,4.0
435,2.0
436,4.0
437,11.0
438,1.0
439,12.0
440,20.0
441,11.0
442,4.0
443,13.0
444,15.0
445,4.0
446,7.0
447,0.0
448,13.0
449,7.0
450,4.0
451,4.0
452,4.0
453,20.0
454,1.0
455,2.0
456,16.0
457,15.0
458,22.0
459,7.0
460,4.0
461,13.0
462,13.0
463,1.0
464,4.0
465,4.0
466,5.0
467,17.0
468,4.0
469,7.0
470,4.0
471,5.0
472,13.0
473,13.0
474,4.0
475,4.0
476,7.0
477,5.0
478,13.0
479,4.0
480,4.0
481,4.0
482,4.0
483,20.0
484,1.0
485,7.0
486,4.0
487,4.0
488,1.0
489,4.0
490,4.0
491,4.0
492,6.0
493,4.0
494,4.0
495,4.0
496,4.0
497,4.0
498,4.0
499,16.0
500,4.0
501,16.0
502,4.0
503,7.0
504,4.0
505,4.0
506,4.0
507,4.0
508,20.0
509,20.0
510,17.0
511,15.0
512,4.0
513,4.0
514,4.0
515,17.0
516,4.0
517,2.0
518,4.0
519,10.0
520,22.0
521,12.0
522,4.0
523,12.0
524,4.0
525,4.0
526,4.0
527,16.0
528,4.0
529,0.0
530,20.0
531,4.0
532,4.0
533,0.0
534,4.0
535,15.0
536,4.0
537,16.0
538,22.0
539,3.0
540,3.0
541,4.0
542,4.0
543,4.0
544,4.0
545,4.0
546,4.0
547,5.0
548,2.0
549,7.0
550,4.0
551,4.0
552,4.0
553,4.0
554,12.0
555,4.0
556,4.0
557,18.0
558,4.0
559,4.0
560,13.0
561,4.0
562,13.0
563,4.0
564,4.0
565,4.0
566,11.0
567,4.0
568,4.0
569,0.0
570,4.0
571,22.0
572,17.0
573,4.0
574,4.0
575,4.0
576,4.0
577,17.0
578,5.0
579,5.0
580,6.0
581,11.0
582,4.0
583,4.0
584,15.0
585,4.0
586,4.0
587,6.0
588,6.0
589,5.0
590,4.0
591,4.0
592,4.0
593,12.0
594,4.0
595,7.0
596,4.0
597,4.0
598,0.0
599,22.0
600,18.0
601,20.0
602,16.0
603,4.0
604,4.0
605,1.0
606,4.0
607,4.0
608,12.0
609,15.0
610,17.0
611,4.0
612,10.0
613,3.0
614,4.0
615,1.0
616,20.0
617,4.0
618,4.0
619,4.0
620,4.0
621,4.0
622,13.0
623,4.0
624,4.0
625,13.0
626,4.0
627,17.0
628,20.0
629,4.0
630,4.0
631,4.0
632,4.0
633,4.0
634,4.0
635,15.0
636,4.0
637,12.0
638,4.0
639,16.0
640,7.0
641,20.0
642,2.0
643,4.0
644,4.0
645,4.0
646,13.0
647,3.0
648,4.0
649,3.0
650,16.0
651,2.0
652,4.0
653,3.0
654,7.0
655,4.0
656,4.0
657,22.0
658,4.0
659,4.0
660,13.0
661,4.0
662,4.0
663,4.0
664,4.0
665,3.0
666,12.0
667,4.0
668,2.0
669,7.0
670,4.0
671,0.0
672,4.0
673,10.0
674,4.0
675,4.0
676,4.0
677,16.0
678,22.0
679,4.0
680,16.0
681,5.0
682,10.0
683,4.0
684,4.0
685,4.0
686,15.0
687,17.0
688,4.0
689,3.0
690,4.0
691,7.0
692,4.0
693,4.0
694,4.0
695,4.0
696,4.0
697,4.0
698,22.0
699,4.0
700,0.0
701,1.0
702,4.0
703,7.0
704,8.0
705,4.0
706,4.0
707,12.0
708,22.0
709,13.0
710,4.0
711,5.0
712,4.0
713,5.0
714,4.0
715,3.0
716,4.0
717,13.0
718,4.0
719,4.0
720,1.0
721,7.0
722,4.0
723,4.0
724,4.0
725,14.0
726,2.0
727,4.0
728,4.0
729,4.0
730,11.0
731,5.0
732,4.0
733,22.0
734,4.0
735,4.0
736,13.0
737,4.0
738,17.0
739,4.0
740,4.0
741,22.0
742,1.0
743,22.0
744,4.0
745,4.0
746,4.0
747,4.0
748,15.0
749,4.0
750,4.0
751,4.0
752,13.0
753,16.0
754,4.0
755,4.0
756,7.0
757,4.0
758,15.0
759,5.0
760,4.0
761,8.0
762,10.0
763,1.0
764,4.0
765,4.0
766,14.0
767,17.0
768,0.0
769,4.0
770,4.0
771,4.0
772,2.0
773,4.0
774,4.0
775,4.0
776,3.0
777,3.0
778,4.0
779,4.0
780,4.0
781,13.0
782,4.0
783,4.0
784,4.0
785,4.0
786,4.0
787,0.0
788,4.0
789,4.0
790,4.0
791,13.0
792,4.0
793,20.0
794,4.0
795,4.0
796,4.0
797,1.0
798,4.0
799,4.0
800,4.0
801,22.0
802,1.0
803,4.0
804,4.0
805,4.0
806,10.0
807,4.0
808,4.0
809,1.0
810,16.0
811,4.0
812,12.0
813,7.0
814,4.0
815,1.0
816,4.0
817,4.0
818,4.0
819,12.0
820,0.0
821,4.0
822,4.0
823,4.0
824,4.0
825,4.0
826,4.0
827,15.0
828,4.0
829,0.0
830,4.0
831,4.0
832,11.0
833,4.0
834,4.0
835,4.0
836,20.0
837,4.0
838,4.0
839,4.0
840,7.0
841,4.0
842,4.0
843,1.0
844,7.0
845,4.0
846,11.0
847,13.0
848,15.0
849,17.0
850,12.0
851,5.0
852,4.0
853,4.0
854,4.0
855,0.0
856,1.0
857,13.0
858,7.0
859,4.0
860,10.0
861,4.0
862,4.0
863,14.0
864,16.0
865,13.0
866,4.0
867,4.0
868,4.0
869,17.0
870,15.0
871,4.0
872,4.0
873,4.0
874,22.0
875,7.0
876,4.0
877,12.0
878,5.0
879,4.0
880,20.0
881,1.0
882,4.0
883,18.0
884,4.0
885,20.0
886,13.0
887,12.0
