,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.08183916,-0.039500702,0.021362573,-0.0033665672,0.016149266,0.017605994,0.021082465,0.04606337,-0.008026448,0.00082713057,-0.03763061,0.0038204165,-0.3762499,0.19381715,-0.007278428,-0.20248479,0.24380028,-0.20976102,0.06681628,0.45234847,0.018367363,0.38092986,0.28440335
1,-0.14260069,0.0701074,-0.009184713,0.034222294,0.026045445,-0.010913194,-0.012281847,-0.07838721,0.06358296,0.032739043,-0.008863233,-0.000805134,-0.13435522,-0.22174796,0.026635254,-0.01406677,0.2996196,-0.27764615,-0.09883057,-0.055710364,0.005200556,-0.3368611,0.5346134
2,0.028399609,-0.010716978,0.0124282455,-0.028991131,-0.0008901913,0.04179778,0.03245445,0.07999366,0.011980914,-0.09552947,-0.0036321217,-0.07300484,0.0050586197,-0.213621,0.053899795,-0.014269227,-0.000316472,0.30813187,0.24258232,-0.70313096,0.0018180681,0.19128196,0.15259418
3,0.37439522,-0.2816255,0.034293115,-0.074388124,0.031897064,0.038390283,0.0055603846,0.010612554,-0.03581475,0.023850083,-0.045116585,0.0009782412,-0.507141,0.047418453,-0.03619221,0.18390203,0.18572807,-0.16456981,0.07651646,0.31972808,0.011762424,0.25075874,0.1893248
4,0.002146951,-0.020116696,0.003609345,-0.0066156825,0.014990333,0.001091373,0.002440084,0.0059182756,-0.016497409,-0.00041666607,0.009575594,0.002379932,0.1777051,-0.02693276,0.0025111618,-0.013470537,-0.048549343,0.044172578,-0.022212634,-0.020457936,0.024557948,0.8019266,0.55521697
5,-0.048709266,0.008482368,0.028757446,0.024123166,-0.008559064,-0.0057856217,-0.038471818,-0.09127614,0.087264135,0.033983376,-0.042248644,-0.008981334,-0.8313412,0.15950012,0.009568638,-0.2356983,0.08582479,-0.08080301,-0.089373626,-0.15332219,0.0074252384,0.2561355,0.18255775
6,-0.06265562,-0.022182046,-0.085712895,0.0030623502,0.0153316725,-0.29835197,-0.014614401,-0.07336125,0.009280724,0.05457851,-7.6536184e-05,0.025413524,0.05305369,0.33881724,0.015513635,0.20118976,0.22775352,0.03571891,0.22617082,-0.38079667,0.0022953586,0.11099442,0.09021622
7,-0.2227516,0.17118928,0.0031668223,0.06378,-0.036360856,-0.08041429,-0.07331253,-0.15308695,0.14004616,0.12208874,-0.0155801205,0.0016446931,-0.15993227,-0.23620567,-0.023934895,0.48574537,-0.19477925,0.18193854,0.06504766,0.4430551,0.015960578,0.29127854,0.208199
8,-0.1823032,0.09889247,-0.023009222,0.011105304,-0.030753076,-0.072438344,-0.00082901714,0.0043068277,-0.030059941,0.021801133,0.004416074,-0.013402159,0.05367257,0.19117679,-0.0830139,0.18710831,0.4845723,-0.4124717,0.11910324,0.10878445,-0.0076723625,0.0918384,0.08632262
9,0.030138977,-0.00957137,0.02681157,0.15070975,-0.009701627,0.33163664,-0.034990635,-0.08517308,-0.036227483,0.18820249,-0.0008933473,-0.024876086,0.042907655,0.11694995,-0.25340444,0.046800673,-0.27895668,-0.39905074,0.34717345,-0.27459186,-0.07909225,0.06603017,0.08953
10,0.17096971,-0.28562787,0.078924894,-0.07248764,0.030481383,0.050673343,0.0447663,0.008255989,-0.21577123,-0.15883316,0.024716161,-0.0096790865,0.27621433,-0.047942318,0.009300589,0.016652811,-0.2148842,0.21142787,0.054474466,0.5128908,0.019003235,0.34088838,0.24230988
11,0.028237209,0.045332085,0.046259303,-0.08219064,0.0063463817,0.02195264,-0.013919343,0.053530924,-0.0628547,0.035472013,-0.0033956687,-0.08018581,0.07316416,-0.0036021858,-0.011882698,0.18116404,-0.06750326,-0.109852776,-0.510536,-0.3670782,0.003798138,0.084423155,0.13706891
12,0.0135051245,0.03249581,0.038857237,-0.048723124,-0.0012921717,-0.009891662,-0.026788859,-0.013719182,0.10616679,-0.044496294,-0.04833926,-0.06098878,0.0071900254,0.29518715,-0.030496275,0.042533543,-0.28892866,0.23318692,-0.029262742,-0.004268019,0.0051208343,-0.42307374,0.57964295
13,-0.23724814,0.15467659,0.009947063,0.044072174,0.013280444,-0.006584479,0.023474885,0.036329933,-0.000951774,-0.05184782,0.0058838753,0.00063306856,0.100555286,0.273328,0.03473672,-0.6017856,0.16869743,-0.1382415,0.011146707,0.31184894,0.014177561,0.28647125,0.21228532
14,-0.058145095,-0.09252844,-0.025407583,-0.04729495,-0.016811438,-0.018063847,-0.14871807,0.112230636,0.051686984,0.0321795,0.5987948,-0.0068689687,-0.03814895,-0.008008165,0.0002217479,0.007678813,-0.010689577,0.009239023,-0.0006143915,0.00781256,0.0009143526,0.012986149,0.025948739
15,0.01442512,-0.0377183,-0.053830273,0.04013257,0.0031432325,-0.030349012,0.010206663,0.06715761,-0.32473066,0.21831287,-0.02340785,0.05723317,-0.077821545,-0.17917368,0.029036047,-0.15799779,-0.08488731,0.18307386,0.16486955,0.011909512,0.004499866,-0.37222502,0.5110228
16,0.23329939,-0.07377226,-0.01544177,-0.037439425,0.10073332,0.04517002,0.08709015,0.17611629,-0.065150365,-0.016202785,0.028870115,-0.003236341,0.4553471,0.1442749,0.037753996,-0.43031475,-0.09215038,0.098641254,0.012438284,0.3876683,0.01615081,0.29689682,0.21260843
17,0.3172106,-0.09605558,-0.028225366,-0.052134246,0.04279348,0.065759495,0.12819727,0.22332545,-0.06235431,-0.018248396,0.021233628,-0.0010736276,0.3059253,-0.025019975,0.0130796125,-0.038856912,-0.20903538,0.20701344,0.052213073,0.50913954,0.01895547,0.33990255,0.24162827
18,-0.093190186,-0.11583887,0.0024134156,-0.31220272,0.45594382,0.10818754,-0.018506134,0.015910413,0.09872351,0.06982604,-0.030603828,0.037384775,0.0007285364,0.03258615,-0.004600342,-0.013372238,-0.009531531,0.0015685016,-0.001923153,-0.010878215,0.0018176335,0.038451295,0.058866788
19,0.40562886,0.4509383,-0.034475278,0.24250092,-0.15969746,-0.09117333,-0.043915737,-0.021832168,-0.029106816,-0.020588078,-0.07033961,0.047651924,0.021673331,0.0021883294,0.00037069301,0.0024163965,0.008779777,-0.0027254317,0.0014334802,-0.011598484,0.0011726235,0.038746893,0.027126249
20,-0.16673306,0.048913334,0.03890403,0.03299212,0.020586321,-0.056848437,-0.049099963,-0.12559834,-0.022400541,0.038025238,-0.0005537765,-0.0064602112,0.07638422,-0.1206681,-0.0033407023,0.21141571,-0.20389527,0.19547005,0.05943697,0.5618733,0.021557137,0.3961429,0.28373682
21,-0.025386436,-0.041487772,-0.048063755,-0.17229687,-0.053377744,-0.42714635,0.04903615,0.12991986,0.035451703,-0.0552187,0.0080841025,0.024310082,-0.028244346,-0.10904401,-0.4900159,-0.09084078,-0.18508017,-0.104355134,0.18574987,-0.19426095,-0.05453785,0.06321854,0.07382903
22,0.05278915,-0.04953771,-0.028869588,0.013824104,-0.0039316546,0.030779706,0.057948384,0.016980764,0.030295495,-0.084188364,0.008168413,0.029491937,0.1387324,-0.24661626,0.028668577,0.10158454,0.34051153,-0.2812132,-0.06134628,-0.110449746,0.0054289787,-0.33025652,0.5538894
