,0
0,9.0
1,5.0
2,12.0
3,11.0
4,0.0
5,12.0
6,3.0
7,11.0
8,14.0
9,12.0
10,10.0
11,13.0
12,6.0
13,1.0
14,5.0
15,11.0
16,8.0
17,9.0
18,6.0
19,10.0
20,6.0
21,10.0
22,0.0
23,11.0
24,11.0
25,9.0
26,2.0
27,10.0
28,5.0
29,6.0
30,12.0
31,9.0
32,9.0
33,12.0
34,10.0
35,10.0
36,10.0
37,10.0
38,2.0
39,14.0
40,13.0
41,6.0
42,0.0
43,2.0
44,12.0
45,9.0
46,0.0
47,11.0
48,10.0
49,8.0
50,10.0
51,10.0
52,4.0
53,4.0
54,10.0
55,0.0
56,10.0
57,1.0
58,7.0
59,12.0
60,10.0
61,6.0
62,9.0
63,11.0
64,4.0
65,12.0
66,13.0
67,6.0
68,14.0
69,4.0
70,8.0
71,13.0
72,7.0
73,4.0
74,3.0
75,12.0
76,11.0
77,11.0
78,10.0
79,9.0
80,7.0
81,12.0
82,7.0
83,12.0
84,11.0
85,10.0
86,10.0
87,7.0
88,10.0
89,0.0
90,4.0
91,2.0
92,10.0
93,12.0
94,9.0
95,7.0
96,8.0
97,6.0
98,10.0
99,13.0
100,4.0
101,0.0
102,13.0
103,13.0
104,11.0
105,12.0
106,12.0
107,7.0
108,2.0
109,6.0
110,13.0
111,7.0
112,0.0
113,4.0
114,10.0
115,4.0
116,10.0
117,3.0
118,7.0
119,12.0
120,0.0
121,10.0
122,1.0
123,7.0
124,7.0
125,4.0
126,7.0
127,10.0
128,2.0
129,3.0
130,9.0
131,2.0
132,8.0
133,3.0
134,11.0
135,4.0
136,7.0
137,11.0
138,7.0
139,10.0
140,12.0
141,6.0
142,14.0
143,12.0
144,12.0
145,9.0
146,6.0
147,8.0
148,1.0
149,12.0
150,2.0
151,10.0
152,2.0
153,6.0
154,8.0
155,12.0
156,7.0
157,1.0
158,11.0
159,12.0
160,2.0
161,4.0
162,7.0
163,7.0
164,11.0
165,2.0
166,2.0
167,14.0
168,6.0
169,0.0
170,2.0
171,7.0
172,3.0
173,7.0
174,12.0
175,14.0
176,14.0
177,7.0
178,7.0
179,7.0
180,14.0
181,12.0
182,5.0
183,9.0
184,13.0
185,12.0
186,7.0
187,12.0
188,12.0
189,11.0
190,10.0
191,4.0
192,10.0
193,2.0
194,12.0
195,5.0
196,12.0
197,2.0
198,10.0
199,12.0
200,1.0
201,3.0
202,7.0
203,10.0
204,11.0
205,0.0
206,3.0
207,10.0
208,10.0
209,2.0
210,3.0
211,6.0
212,10.0
213,7.0
214,12.0
215,0.0
216,4.0
217,12.0
218,6.0
219,14.0
220,14.0
221,8.0
222,4.0
223,12.0
224,9.0
225,11.0
226,3.0
227,0.0
228,12.0
229,11.0
230,11.0
231,12.0
232,1.0
233,2.0
234,7.0
235,0.0
236,12.0
237,3.0
238,4.0
239,1.0
240,0.0
241,10.0
242,4.0
243,9.0
244,12.0
245,7.0
246,12.0
247,10.0
248,4.0
249,1.0
250,7.0
251,12.0
252,10.0
253,1.0
254,9.0
255,6.0
256,10.0
257,2.0
258,1.0
259,7.0
260,1.0
261,12.0
262,7.0
263,10.0
264,10.0
265,7.0
266,12.0
267,10.0
268,7.0
269,6.0
270,13.0
271,11.0
272,7.0
273,2.0
274,3.0
275,2.0
276,0.0
277,7.0
278,6.0
279,7.0
280,7.0
281,1.0
282,4.0
283,0.0
284,7.0
285,13.0
286,0.0
287,7.0
288,10.0
289,12.0
290,0.0
291,1.0
292,10.0
293,11.0
294,14.0
295,7.0
296,7.0
297,10.0
298,10.0
299,7.0
300,0.0
301,2.0
302,6.0
303,2.0
304,1.0
305,3.0
306,11.0
307,7.0
308,7.0
309,7.0
310,6.0
311,11.0
312,4.0
313,14.0
314,12.0
315,11.0
316,10.0
317,3.0
318,10.0
319,3.0
320,7.0
321,10.0
322,12.0
323,6.0
324,12.0
325,7.0
326,7.0
327,2.0
328,11.0
329,13.0
330,10.0
331,5.0
332,10.0
333,2.0
334,12.0
335,11.0
336,10.0
337,14.0
338,14.0
339,12.0
340,10.0
341,4.0
342,5.0
343,9.0
344,6.0
345,1.0
346,10.0
347,10.0
348,2.0
349,11.0
350,7.0
351,8.0
352,7.0
353,0.0
354,5.0
355,12.0
356,3.0
357,12.0
358,10.0
359,10.0
360,7.0
361,0.0
362,0.0
363,2.0
364,8.0
365,11.0
366,7.0
367,13.0
368,9.0
369,7.0
370,6.0
371,4.0
372,7.0
373,10.0
374,11.0
375,2.0
376,6.0
377,6.0
378,2.0
379,12.0
380,9.0
381,7.0
382,13.0
383,4.0
384,12.0
385,12.0
386,12.0
387,6.0
388,7.0
389,7.0
390,7.0
391,7.0
392,5.0
393,9.0
394,11.0
395,7.0
396,7.0
397,10.0
398,10.0
399,9.0
400,7.0
401,13.0
402,7.0
403,2.0
404,10.0
405,1.0
406,0.0
407,2.0
408,11.0
409,5.0
410,9.0
411,8.0
412,11.0
413,8.0
414,9.0
415,8.0
416,14.0
417,12.0
418,10.0
419,7.0
420,4.0
421,11.0
422,1.0
423,8.0
424,7.0
425,0.0
426,5.0
427,5.0
428,12.0
429,1.0
430,8.0
431,9.0
432,9.0
433,3.0
434,9.0
435,7.0
436,7.0
437,14.0
438,10.0
439,9.0
440,10.0
441,11.0
442,13.0
443,14.0
444,5.0
445,9.0
446,10.0
447,10.0
448,14.0
449,7.0
450,13.0
451,0.0
452,10.0
453,13.0
454,9.0
455,1.0
456,0.0
457,13.0
458,7.0
459,7.0
460,5.0
461,6.0
462,4.0
463,4.0
464,13.0
465,10.0
466,0.0
467,4.0
468,1.0
469,10.0
470,7.0
471,7.0
472,3.0
473,7.0
474,4.0
475,7.0
476,2.0
477,12.0
478,10.0
479,12.0
480,2.0
481,12.0
482,8.0
483,12.0
484,1.0
485,9.0
486,10.0
487,12.0
488,9.0
489,11.0
490,7.0
491,3.0
492,11.0
493,4.0
494,4.0
495,13.0
496,14.0
497,11.0
498,2.0
499,11.0
500,7.0
501,9.0
502,4.0
503,7.0
504,10.0
505,12.0
506,6.0
507,9.0
508,10.0
509,12.0
510,10.0
511,2.0
512,6.0
513,0.0
514,12.0
515,9.0
516,12.0
517,10.0
518,7.0
519,0.0
520,10.0
521,13.0
522,3.0
523,5.0
524,9.0
525,10.0
526,7.0
527,13.0
528,0.0
529,7.0
530,2.0
531,3.0
532,9.0
533,10.0
534,12.0
535,7.0
536,10.0
537,9.0
538,10.0
539,14.0
540,7.0
541,12.0
542,0.0
543,10.0
544,2.0
545,2.0
546,3.0
547,10.0
548,7.0
549,9.0
550,3.0
551,13.0
552,10.0
553,10.0
554,13.0
555,14.0
556,13.0
557,11.0
558,12.0
559,9.0
560,4.0
561,8.0
562,7.0
563,12.0
564,12.0
565,13.0
566,5.0
567,5.0
568,14.0
569,4.0
570,10.0
571,14.0
572,4.0
573,7.0
574,13.0
