,0
0,17.0
1,9.0
2,19.0
3,0.0
4,11.0
5,4.0
6,13.0
7,19.0
8,14.0
9,22.0
10,19.0
11,22.0
12,19.0
13,1.0
14,19.0
15,19.0
16,4.0
17,0.0
18,1.0
19,4.0
20,0.0
21,0.0
22,19.0
23,6.0
24,4.0
25,4.0
26,4.0
27,18.0
28,19.0
29,0.0
30,19.0
31,18.0
32,19.0
33,5.0
34,21.0
35,3.0
36,4.0
37,22.0
38,14.0
39,19.0
40,14.0
41,6.0
42,19.0
43,19.0
44,4.0
45,19.0
46,14.0
47,19.0
48,1.0
49,11.0
50,19.0
51,19.0
52,4.0
53,9.0
54,0.0
55,22.0
56,11.0
57,0.0
58,19.0
59,4.0
60,4.0
61,14.0
62,19.0
63,4.0
64,0.0
65,0.0
66,9.0
67,17.0
68,13.0
69,16.0
70,2.0
71,0.0
72,1.0
73,19.0
74,0.0
75,0.0
76,4.0
77,19.0
78,19.0
79,4.0
80,0.0
81,0.0
82,19.0
83,3.0
84,4.0
85,2.0
86,4.0
87,11.0
88,19.0
89,18.0
90,19.0
91,0.0
92,19.0
93,9.0
94,19.0
95,19.0
96,18.0
97,19.0
98,1.0
99,0.0
100,19.0
101,22.0
102,10.0
103,19.0
104,22.0
105,19.0
106,22.0
107,2.0
108,19.0
109,18.0
110,21.0
111,15.0
112,4.0
113,0.0
114,22.0
115,0.0
116,4.0
117,2.0
118,19.0
119,19.0
120,9.0
121,1.0
122,21.0
123,1.0
124,11.0
125,19.0
126,3.0
127,0.0
128,18.0
129,20.0
130,0.0
131,22.0
132,11.0
133,20.0
134,11.0
135,19.0
136,19.0
137,18.0
138,21.0
139,1.0
140,4.0
141,21.0
142,2.0
143,0.0
144,19.0
145,19.0
146,19.0
147,1.0
148,19.0
149,21.0
150,12.0
151,9.0
152,2.0
153,19.0
154,3.0
155,20.0
156,4.0
157,19.0
158,14.0
159,19.0
160,19.0
161,4.0
162,2.0
163,21.0
164,0.0
165,19.0
166,2.0
167,3.0
168,1.0
169,14.0
170,18.0
171,0.0
172,4.0
173,19.0
174,4.0
175,1.0
176,11.0
177,20.0
178,4.0
179,2.0
180,19.0
181,22.0
182,0.0
183,4.0
184,19.0
185,11.0
186,22.0
187,19.0
188,14.0
189,16.0
190,4.0
191,0.0
192,19.0
193,4.0
194,21.0
195,18.0
196,19.0
197,7.0
198,4.0
199,0.0
200,16.0
201,16.0
202,0.0
203,19.0
204,19.0
205,21.0
206,19.0
207,21.0
208,4.0
209,18.0
210,19.0
211,22.0
212,4.0
213,13.0
214,0.0
215,22.0
216,19.0
217,21.0
218,21.0
219,19.0
220,4.0
221,4.0
222,22.0
223,19.0
224,22.0
225,19.0
226,0.0
227,12.0
228,19.0
229,19.0
230,4.0
231,5.0
232,19.0
233,22.0
234,21.0
235,19.0
236,1.0
237,21.0
238,4.0
239,7.0
240,18.0
241,4.0
242,18.0
243,4.0
244,21.0
245,18.0
246,20.0
247,19.0
248,6.0
249,3.0
250,19.0
251,11.0
252,22.0
253,22.0
254,19.0
255,19.0
256,4.0
257,12.0
258,16.0
259,14.0
260,21.0
261,16.0
262,19.0
263,19.0
264,0.0
265,4.0
266,19.0
267,19.0
268,6.0
269,4.0
270,21.0
271,19.0
272,19.0
273,22.0
274,7.0
275,0.0
276,4.0
277,20.0
278,14.0
279,4.0
280,0.0
281,11.0
282,19.0
283,22.0
284,14.0
285,4.0
286,0.0
287,1.0
288,7.0
289,19.0
290,19.0
291,4.0
292,0.0
293,17.0
294,18.0
295,19.0
296,9.0
297,4.0
298,12.0
299,0.0
300,0.0
301,4.0
302,12.0
303,6.0
304,22.0
305,22.0
306,19.0
307,19.0
308,19.0
309,20.0
310,6.0
311,19.0
312,19.0
313,3.0
314,19.0
315,11.0
316,19.0
317,6.0
318,3.0
319,21.0
320,6.0
321,8.0
322,0.0
323,6.0
324,0.0
325,19.0
326,0.0
327,3.0
328,4.0
329,18.0
330,19.0
331,4.0
332,6.0
333,7.0
334,22.0
335,0.0
336,11.0
337,11.0
338,1.0
339,1.0
340,19.0
341,19.0
342,19.0
343,21.0
344,4.0
345,0.0
346,11.0
347,13.0
348,19.0
349,2.0
350,4.0
351,18.0
352,14.0
353,19.0
354,3.0
355,3.0
356,7.0
357,22.0
358,4.0
359,1.0
360,18.0
361,3.0
362,19.0
363,4.0
364,6.0
365,4.0
366,4.0
367,19.0
368,6.0
369,1.0
370,3.0
371,1.0
372,0.0
373,4.0
374,19.0
375,4.0
376,22.0
377,0.0
378,21.0
379,19.0
380,5.0
381,16.0
382,4.0
383,19.0
384,4.0
385,4.0
386,2.0
387,2.0
388,0.0
389,22.0
390,19.0
391,2.0
392,19.0
393,11.0
394,19.0
395,14.0
396,1.0
397,19.0
398,11.0
399,19.0
400,0.0
401,3.0
402,18.0
403,2.0
404,11.0
405,19.0
406,13.0
407,16.0
408,22.0
409,11.0
410,19.0
411,4.0
412,3.0
413,18.0
414,0.0
415,21.0
416,21.0
417,1.0
418,19.0
419,19.0
420,19.0
421,19.0
422,1.0
423,4.0
424,2.0
425,19.0
426,0.0
427,19.0
428,18.0
429,4.0
430,2.0
431,12.0
432,19.0
433,13.0
434,22.0
435,19.0
436,9.0
437,19.0
438,19.0
439,18.0
440,4.0
441,19.0
442,1.0
443,0.0
444,4.0
445,3.0
446,4.0
447,0.0
448,0.0
449,4.0
450,11.0
451,19.0
452,14.0
453,4.0
454,19.0
455,4.0
456,4.0
457,19.0
458,19.0
459,4.0
460,1.0
461,0.0
462,0.0
463,18.0
464,6.0
465,20.0
466,19.0
467,4.0
468,11.0
469,19.0
470,6.0
471,4.0
472,0.0
473,0.0
474,1.0
475,22.0
476,0.0
477,19.0
478,0.0
479,22.0
480,7.0
481,11.0
482,21.0
483,4.0
484,4.0
485,0.0
486,22.0
487,14.0
488,4.0
489,2.0
490,22.0
491,13.0
492,19.0
493,16.0
494,2.0
495,19.0
496,21.0
497,9.0
498,3.0
499,4.0
500,1.0
501,4.0
502,6.0
503,4.0
504,22.0
505,22.0
506,13.0
507,11.0
508,0.0
509,0.0
510,4.0
511,0.0
512,9.0
513,9.0
514,21.0
515,4.0
516,3.0
517,19.0
518,7.0
519,0.0
520,4.0
521,0.0
522,11.0
523,19.0
524,14.0
525,13.0
526,3.0
527,18.0
528,21.0
529,0.0
530,0.0
531,21.0
532,1.0
533,0.0
534,21.0
535,19.0
536,11.0
537,4.0
538,19.0
539,0.0
540,19.0
541,1.0
542,3.0
543,2.0
544,21.0
545,3.0
546,1.0
547,4.0
548,18.0
549,4.0
550,1.0
551,19.0
552,2.0
553,19.0
554,18.0
555,10.0
556,22.0
557,19.0
558,1.0
559,22.0
560,19.0
561,13.0
562,0.0
563,11.0
564,19.0
565,22.0
566,18.0
567,1.0
568,3.0
569,0.0
570,21.0
571,19.0
572,4.0
573,1.0
574,16.0
575,20.0
576,10.0
577,4.0
578,19.0
579,4.0
580,4.0
581,18.0
582,16.0
583,3.0
584,18.0
585,2.0
586,17.0
587,19.0
588,19.0
589,4.0
590,3.0
591,19.0
592,11.0
593,4.0
594,18.0
595,0.0
596,21.0
597,2.0
598,0.0
599,0.0
600,4.0
601,0.0
602,4.0
603,20.0
604,19.0
605,0.0
606,22.0
607,1.0
608,4.0
609,19.0
610,4.0
611,11.0
612,18.0
613,19.0
614,6.0
615,4.0
616,4.0
617,7.0
618,2.0
619,1.0
620,22.0
621,1.0
622,18.0
623,1.0
624,12.0
625,0.0
626,1.0
627,4.0
628,4.0
629,6.0
630,11.0
631,6.0
632,16.0
633,19.0
634,11.0
635,0.0
636,21.0
637,18.0
638,12.0
639,4.0
640,0.0
641,4.0
642,4.0
643,17.0
644,3.0
645,19.0
646,4.0
647,0.0
648,19.0
649,0.0
650,4.0
651,19.0
652,13.0
653,0.0
654,4.0
655,1.0
656,22.0
657,4.0
658,22.0
659,19.0
660,0.0
661,1.0
662,22.0
663,3.0
