,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.002771917,0.96964574,-0.0027311393,-9.089031e-06,-0.0014685547,0.0002259424,0.0006472558,-0.00050221354,0.0006976809,-0.00021840534,0.00034158985,0.02657966,-0.0003180225,-0.00035344888,-0.00071357057
1,-0.008006886,0.058655884,0.03132366,-0.0075709573,0.0055513694,0.06707285,-0.027259573,-0.7594317,0.18957882,0.039849877,0.048410077,-0.09417421,-0.0074723377,-0.0007270994,-0.055750947
2,0.30362558,-0.08201729,-0.038877707,0.17824128,-0.0514534,-0.13825837,-0.0014273864,-0.004142418,0.054173864,-0.013859153,0.006994974,0.025197834,-0.31200638,-0.0058637867,-0.021168776
3,-0.047073543,0.10153278,-0.11423512,0.05526696,-0.0601482,0.04672776,0.047256656,-0.37180683,0.4055192,0.14220633,0.07727193,-0.20331879,-0.013567012,-0.0025050677,0.042164408
4,-0.010841409,-0.90296763,-0.0038212105,-0.0114850635,0.0018704233,0.0020723012,-0.0028682223,0.0062385784,-6.584585e-05,-0.005509443,0.0009359933,-0.06642305,-0.0026177661,0.00065556326,-0.0056193653
5,0.053735323,0.07941035,0.009614604,-0.42127913,-0.063981585,0.004327346,0.15367408,-0.006483588,-0.008379153,0.0048569175,0.011121811,-0.20366439,-0.0070223287,-0.001944429,-0.059562583
6,0.078557216,-0.052222032,-0.011139067,0.01986645,-0.068529405,-0.025061041,0.023672545,-0.10160697,0.02424464,0.0074933097,0.009791161,0.025511228,0.5232796,0.0009948373,-0.10969553
7,0.13594823,0.10947995,0.02188691,-0.022304157,0.4856789,-0.13046877,-0.08161663,0.056348205,0.07274747,-0.024936339,0.019648986,-0.011008653,0.05942109,-0.006636468,-0.03881821
8,-0.36617297,-0.024590064,0.1974562,0.046737056,-0.06461818,-0.23598212,0.07442092,0.0036049208,0.015055769,-0.08956942,0.0136934025,-0.0680819,0.045101125,0.008686566,0.09708321
9,-0.24084684,0.03517209,-0.0025103956,0.48956937,-0.034694437,0.07660875,-0.033825442,-0.018640583,-0.007545649,0.0004993502,0.015268844,-0.033077743,-0.035996843,0.01011235,-0.031028094
10,-0.05122571,0.13257766,0.1984735,0.027226614,0.07642388,0.004512439,0.036562316,0.501192,-0.016306704,0.014236967,0.0065080835,0.044182017,-0.115432754,0.005890008,0.021190137
11,0.027990801,-0.01293182,-0.014112873,0.010312743,-0.22238585,0.07142,0.04499439,-0.135922,0.010776055,0.0044262568,-0.0034877958,0.12934314,0.11232919,0.0012345966,0.41264495
12,-0.0046439944,0.0684135,0.0005349957,-0.0077705225,-0.052413803,0.043130767,-0.035193607,0.6728015,0.26733467,0.06276347,0.059875146,-0.13044369,0.0019832938,-0.0051721525,-0.035797793
13,0.07605854,0.12329169,0.059342004,-0.037144903,0.07150885,-0.013764904,-0.039459143,-0.07513456,0.59315777,0.15315345,0.1319945,-0.28830227,-0.048171166,-0.0035374647,-0.06441589
14,0.07450588,-0.10573244,0.0046331724,-0.06899976,-0.031425457,-0.00037460192,-0.16014214,0.0127144195,-0.21320684,-0.2899343,-0.008410741,0.24764724,0.05452428,0.009700609,-0.022281775
