,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,7.0317223957987105,1.0937645416472779,40.342225619889646,5.206740676726716,40.609545968224424,38.929149770657446,0.00014624742405105364,0.019404374127501164,0.0,0.0008841321544904607,0.00043874227215316095,0.09938177225287509,3.988566110483281e-05,0.0,6.647610184138802e-06,0.016718739613109088,0.00013959981386691485,1.3295220368277604e-05,0.00013295220368277603,0.0,0.0,3.323805092069401e-05,141.68716346473443,11.409060692680981,0.5795640497241227,0.579181479758027,0.18712092002924952,0.18673343083161606,0.3190084424648888,0.06444625407168644,0.0370234660639507,229.21581466462806,57.86995944957788,0.2514512397793051,0.07661497041807422,0.06117509805226059,0.013820846905537379,0.5792482882403645,0.578860732566635,0.1873557800970548,0.1845722262846496
1,2.0,1.0,17.0,2.0,693375640.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.79,0.67,0.21,0.33,0.05,0.39,0.0,255.0,3.0,0.01,0.09,0.22,0.0,0.18,0.67,0.05,0.33
2,324.3125,1.0,19.0,9.0,0.0,5150380.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3125,13.375,0.953125,0.00125,0.9375,0.0,0.046875,0.05375,0.0,0.0
3,5051.677966101695,1.0,20.11864406779661,8.983050847457626,5134226.491525424,0.0,0.0,0.0,0.0,2.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,1.4576271186440677,0.01694915254237288,0.019322033898305085,0.0,0.0,0.9915254237288136,0.01694915254237288,0.0576271186440678,31.593220338983052,35.05084745762712,0.8908474576271187,0.02338983050847458,0.9332203389830509,0.10440677966101697,0.010847457627118643,0.024237288135593223,0.0023728813559322037,0.00033898305084745765
4,2426.0,1.0,19.0,4.0,2500058.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,43.0,1.0,0.0,1.0,0.09,0.0,0.0,0.33,0.02
5,77.0,1.0,57.0,9.0,698.25,2417171.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.75,27.25,0.175,0.0525,0.015000000000000001,0.1625,0.0,0.0,0.0,0.0
6,41.25,1.0,57.0,9.0,624.75,823258.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.5,26.75,0.3725,0.0175,0.2525,0.0,0.0,0.0,0.0,0.0
7,0.19662191424859246,1.0,21.99566912083153,8.82113469034214,54648.42702468601,7908.88739714162,0.0,0.0,0.0,1.8640103941100044,0.0,0.9909051537462105,0.9185794716327415,0.0,0.0,0.009527934170636639,0.0,0.0,0.0,0.0,0.0,0.0,3.6838458207016025,3.9294066695539196,0.0037721957557384144,0.003967085318319619,0.03568211346903419,0.08834560415764439,0.9984495452576874,0.002351667388479861,0.11151147682979601,202.94456474664358,200.30922477262885,0.969822433954093,0.003347769597228236,0.02710264183629286,0.000883499350368125,0.0023473365093113693,0.0028627111303594433,0.04702468601126079,0.046665223040277606
8,45.0,1.0,57.0,9.0,588.3333333333334,1761597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,33.0,0.26333333333333336,0.03333333333333333,0.01,0.02666666666666667,0.0,0.0,0.0,0.0
9,1012.75,1.0,28.25,9.0,414.67857142857144,168964.0357142857,0.0,0.0,0.0,0.0,0.0,1.0,27.428571428571427,0.03571428571428571,0.07142857142857142,30.607142857142858,0.35714285714285715,0.0,0.21428571428571427,0.0,0.0,0.0,5.071428571428571,9.107142857142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0375,87.46428571428571,204.89285714285714,0.8449999999999999,0.01,0.03857142857142858,0.030000000000000002,0.028214285714285716,0.023214285714285715,0.015,0.023214285714285715
10,2376.0,1.0,39.5,9.0,980.5,3884161.0,0.0,0.0,0.0,0.0,1.5,1.0,9.0,0.5,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,193.0,128.5,0.505,0.01,0.005,0.005,0.0,0.0,0.385,0.0
11,610.8488372093024,1.0,24.848837209302324,9.0,450.43023255813955,62787.88372093023,0.0,0.0,0.0,0.06976744186046512,0.011627906976744186,1.0,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.37209302325581395,0.0,0.011627906976744186,0.0,0.0,0.0,8.034883720930232,9.895348837209303,0.002325581395348837,0.002325581395348837,0.0,0.0011627906976744186,0.9941860465116279,0.011627906976744186,0.05988372093023255,80.13953488372093,228.32558139534885,0.947674418604651,0.016046511627906976,0.08976744186046508,0.036511627906976755,0.010465116279069767,0.017790697674418605,0.012209302325581395,0.004418604651162791
12,32.4,1.0,57.0,9.0,436.0,1369362.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.4,34.8,0.184,0.030000000000000006,0.008,0.0,0.0,0.0,0.0,0.0
13,47.57142857142857,1.0,52.0,9.0,687.5714285714286,519249.28571428574,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166.42857142857142,65.0,0.29,0.027142857142857142,0.0071428571428571435,0.0071428571428571435,0.002857142857142857,0.0,0.0,0.0
14,56.525980911983034,1.0,22.431601272534465,8.980911983032874,256.8536585365854,24267.388123011664,0.0,0.0,0.0,0.027571580063626724,0.0,1.0,0.061505832449628844,0.0042417815482502655,0.0,0.08059384941675504,0.05726405090137858,0.0010604453870625664,0.0021208907741251328,0.0,0.0,0.0,6.143160127253447,8.914103923647932,0.005546129374337222,0.004559915164369035,0.001166489925768823,0.0014103923647932135,1.0,0.0,0.11246023329798513,122.63096500530223,246.21314952279957,0.992216330858961,0.0018769883351007423,0.09129374337221659,0.02478260869565214,0.003308589607635205,0.0012089077412513261,0.008536585365853656,0.010678685047720037
15,1.269171506459642,1.0,22.111888111888113,8.99810359132393,268.4873770297499,4320.517601043025,0.0,0.0,0.0,0.2218798151001541,0.0,0.9996444233732369,0.004029868436648098,0.0017778831338153371,0.0,0.0007111532535261348,0.0005926277112717791,0.0,0.00023705108450871164,0.0,0.0,0.008652364584567975,8.626170439729762,11.66208367903283,0.0012765200900794122,0.002086049543676662,0.0007099679981035915,0.0020824937774090307,0.9993884082019675,0.001225554106910039,0.09855043261822936,113.62427403105369,244.05369207064123,0.9875548180632896,0.0018193670736043504,0.06805381059618032,0.02596183477539446,0.0012077752755718784,0.0008403460945833726,0.005413061514756423,0.007968472205760349
16,2.272727272727273,1.0,19.0,9.0,2194619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,1.6363636363636365,0.0,0.0,0.0,0.0,0.9622727272727274,0.07590909090909091,0.0,115.81818181818181,62.0,0.3213636363636363,0.07454545454545457,0.32136363636363624,0.019090909090909092,0.0,0.0,0.0027272727272727275,0.0
17,1657.6666666666667,1.0,53.111111111111114,9.0,713.5555555555555,345615.1111111111,0.0,0.0,0.0,0.0,0.0,1.0,98.22222222222223,0.1111111111111111,0.2222222222222222,110.33333333333333,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.666666666666664,37.0,0.2611111111111111,0.19222222222222224,0.07777777777777778,0.07666666666666666,0.003333333333333333,0.03777777777777777,0.08555555555555555,0.015555555555555557
18,15.512024825446082,1.0,22.306051202482546,8.978277734678045,262.67377812257564,15460.629169899146,0.0,0.0,0.0,0.008533747090768037,0.0,0.9992242048099301,0.011636927851047323,0.0007757951900698216,0.0,0.001939487975174554,0.022498060512024826,0.0,0.004654771140418929,0.0,0.0,0.0,7.052366175329713,9.835531419705198,0.004169899146625291,0.003964313421256787,0.0013382467028704424,0.002692009309542281,0.9998060512024826,0.0003878975950349108,0.10560124127230422,126.63964313421256,242.8169123351435,0.9913537626066716,0.0008029480217222653,0.07527928626842496,0.023068269976726185,0.0043095422808378464,0.0015748642358417355,0.005232738557020941,0.008374709076803733
