,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,5.46497076759076,1.0926299898696294,40.29594586541836,5.221835252365408,42.32365540849229,40.945905145301296,0.0001456654594089955,0.01932715800067536,0.0,0.0008806139136998364,0.0004369963782269865,0.10372042825645066,3.972694347518059e-05,0.0,1.3242314491726865e-05,0.016797875932755526,0.00017877124563831266,1.3242314491726865e-05,0.00013904430216313206,0.0,0.0,3.310578622931716e-05,141.15032013295283,11.403579397607114,0.5772617542093993,0.5768830240149374,0.18637683654349113,0.18599102171077464,0.32177639027744787,0.0641460362442399,0.037924995530719555,228.56594341559017,58.64115314074594,0.2546460660394296,0.0758440982314285,0.06055962021043104,0.0138788063377718,0.5769519502618535,0.5765635531778164,0.1866535347047954,0.1838840370519948
1,2.0,1.0,17.0,2.0,693375640.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.79,0.67,0.21,0.33,0.05,0.39,0.0,255.0,3.0,0.01,0.09,0.22,0.0,0.18,0.67,0.05,0.33
2,324.3125,1.0,19.0,9.0,0.0,5150380.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3125,13.375,0.953125,0.00125,0.9375,0.0,0.046875,0.05375,0.0,0.0
3,5051.677966101695,1.0,20.11864406779661,8.983050847457626,5134226.491525424,0.0,0.0,0.0,0.0,2.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,1.4576271186440677,0.01694915254237288,0.019322033898305085,0.0,0.0,0.9915254237288136,0.01694915254237288,0.0576271186440678,31.593220338983052,35.05084745762712,0.8908474576271187,0.02338983050847458,0.9332203389830509,0.10440677966101697,0.010847457627118643,0.024237288135593223,0.0023728813559322037,0.00033898305084745765
4,2426.0,1.0,19.0,4.0,2500058.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,43.0,1.0,0.0,1.0,0.09,0.0,0.0,0.33,0.02
5,77.0,1.0,57.0,9.0,698.25,2417171.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.75,27.25,0.175,0.0525,0.015000000000000001,0.1625,0.0,0.0,0.0,0.0
6,41.25,1.0,57.0,9.0,624.75,823258.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.5,26.75,0.3725,0.0175,0.2525,0.0,0.0,0.0,0.0,0.0
7,0.19670710571923744,1.0,21.996967071057192,8.822357019064125,54657.555459272095,7912.314124783362,0.0,0.0,0.0,1.8648180242634316,0.0,0.9909012131715771,0.9189774696707106,0.0,0.0,0.009532062391681109,0.0,0.0,0.0,0.0,0.0,0.0,3.6780762564991334,3.9237435008665513,0.003747833622183709,0.003942807625649913,0.03569757365684573,0.08838388214904717,0.9984488734835356,0.0023526863084922006,0.1115597920277292,202.9220103986135,200.35138648180242,0.9700693240901216,0.0033405545927209694,0.026941074523396977,0.000883882149046794,0.002348353552859598,0.0028596187175043133,0.04704506065857936,0.046685441941074955
8,45.0,1.0,57.0,9.0,588.3333333333334,1761597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,33.0,0.26333333333333336,0.03333333333333333,0.01,0.02666666666666667,0.0,0.0,0.0,0.0
9,760.0,1.0,27.25,9.0,339.7,159294.4,0.0,0.0,0.0,0.0,0.0,1.0,38.35,0.05,0.1,42.85,0.0,0.0,0.3,0.0,0.0,0.0,4.6,7.45,0.0,0.0,0.0,0.0,1.0,0.0,0.039,85.2,208.15,0.8720000000000001,0.0095,0.04400000000000001,0.0305,0.0015,0.0015,0.020499999999999997,0.028000000000000004
10,2376.0,1.0,39.5,9.0,980.5,3884161.0,0.0,0.0,0.0,0.0,1.5,1.0,9.0,0.5,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,193.0,128.5,0.505,0.01,0.005,0.005,0.0,0.0,0.385,0.0
11,673.5,1.0,25.141025641025642,9.0,472.2307692307692,63158.346153846156,0.0,0.0,0.0,0.07692307692307693,0.01282051282051282,1.0,0.07692307692307693,0.02564102564102564,0.0,0.07692307692307693,0.41025641025641024,0.0,0.01282051282051282,0.0,0.0,0.0,7.782051282051282,9.08974358974359,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,0.9935897435897436,0.01282051282051282,0.05871794871794872,85.55128205128206,225.5897435897436,0.9423076923076922,0.01769230769230769,0.09166666666666665,0.036282051282051295,0.011282051282051283,0.019487179487179488,0.013461538461538462,0.004871794871794872
12,32.4,1.0,57.0,9.0,436.0,1369362.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.4,34.8,0.184,0.030000000000000006,0.008,0.0,0.0,0.0,0.0,0.0
13,47.57142857142857,1.0,52.0,9.0,687.5714285714286,519249.28571428574,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166.42857142857142,65.0,0.29,0.027142857142857142,0.0071428571428571435,0.0071428571428571435,0.002857142857142857,0.0,0.0,0.0
14,49.985559566787,1.0,22.533393501805055,8.978339350180505,255.92960288808663,22047.78700361011,0.0,0.0,0.0,0.021660649819494584,0.0,0.9981949458483754,0.05776173285198556,0.0018050541516245488,0.0,0.06859205776173286,0.048736462093862815,0.0009025270758122744,0.0018050541516245488,0.0,0.0,0.0,6.108303249097473,8.770758122743683,0.006110108303249098,0.005207581227436822,0.0017418772563176897,0.001796028880866426,1.0,0.0,0.10481949458483755,116.52707581227436,244.59927797833936,0.989196750902527,0.0018772563176895308,0.0958303249097477,0.026173285198555964,0.004738267148014437,0.002111913357400722,0.007743682310469309,0.010559566787003599
15,0.9464252724921486,1.0,22.136892665804545,8.998522076482542,258.4213929429152,5814.486791058563,0.0,0.0,0.0,0.0064659153888786255,0.0,0.9990762978015888,0.004987991871420654,0.0005542213190467394,0.0,0.0005542213190467394,0.00018474043968224645,0.0,0.0,0.0,0.0,0.0,8.782006281174949,11.849990762978015,0.0017125438758544248,0.002270460003694808,0.000703861075189359,0.0015758359504895617,0.9997542952152226,0.0004932569739515979,0.10157768335488651,114.05338998706817,247.3412155920931,0.9937391464991673,0.0009661924995381473,0.07257528172916855,0.026046554590800273,0.0015850729724736679,0.0009588028819508514,0.0062312950304821745,0.009242564197302782
16,2.272727272727273,1.0,19.0,9.0,2194619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,1.6363636363636365,0.0,0.0,0.0,0.0,0.9622727272727274,0.07590909090909091,0.0,115.81818181818181,62.0,0.3213636363636363,0.07454545454545457,0.32136363636363624,0.019090909090909092,0.0,0.0,0.0027272727272727275,0.0
17,1494.9,1.0,53.5,9.0,705.8,349696.7,0.0,0.0,0.0,0.0,0.0,1.0,88.4,0.1,0.2,99.3,0.0,0.0,0.8,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.3,35.6,0.248,0.17600000000000002,0.07100000000000001,0.06899999999999999,0.003,0.033999999999999996,0.077,0.014000000000000002
18,20.181257706535142,1.0,22.248664200575423,8.980271270036992,267.6880394574599,14559.450883682697,0.0,0.0,0.0,0.007809288943690916,0.0,1.0,0.009864364981504316,0.0008220304151253596,0.0,0.002055076037813399,0.034114262227702426,0.0,0.004932182490752158,0.0,0.0,0.0,7.306617344841759,10.168927250308261,0.0034895191122071524,0.0033662145499383468,0.0010645293875873407,0.002449650637073572,0.9997944923962186,0.0004110152075626798,0.10622277024249914,126.95519934237566,242.82531853678586,0.9927702424989726,0.0007357172215371973,0.07486642005754196,0.0227661323468969,0.004015618577887369,0.0012782572955199326,0.0061775585696670745,0.009551993423756688
19,156.6390977443609,1.0,23.05263157894737,8.954887218045112,253.0,52276.3984962406,0.0,0.0,0.0,0.0,0.0,1.0,2.556390977443609,0.015037593984962405,0.03007518796992481,2.9097744360902253,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,4.894736842105263,8.488721804511279,0.009022556390977442,0.008796992481203006,0.0,0.0,1.0,0.0,0.14684210526315786,88.0,244.09774436090225,0.9763909774436089,0.0012030075187969926,0.1181954887218044,0.028120300751879674,0.012781954887218047,0.01105263157894737,0.006240601503759399,0.008796992481203008
20,0.0,1.0,19.0,8.571428571428571,495362.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,1.8571428571428572,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,131.71428571428572,75.0,0.3714285714285715,0.03142857142857143,0.3714285714285715,0.014285714285714287,0.002857142857142857,0.009999999999999998,0.0,0.0
21,0.5465513774381661,1.0,22.00784234868289,8.998994570681681,263.2301930424291,1195.9116227629197,0.0,0.0,0.0,0.05937060124673235,0.00010054293183189222,0.9993464709430927,0.0012065151819827067,0.00020108586366378444,5.027146591594611e-05,0.00010054293183189222,0.0009551578524029761,0.00015081439774783834,0.0008546149205710838,0.0,0.0,0.011461894228835713,10.684244922581943,13.873567263221396,0.001274884375628393,0.0016750452443193232,0.0004494269052885581,0.001755982304443998,0.9995435350894829,0.0006922380856625779,0.09179066961592516,141.7812185803338,245.7102352704605,0.9884647094309232,0.0018087673436557423,0.03996129097124072,0.019912527649305175,0.001091896239694355,0.0007590991353307751,0.0047064146390508885,0.007897647295395155
22,22.115700291236433,1.0,22.151707704527404,8.97987821021975,260.75509663754303,9573.790309769658,0.0,0.0,0.00026476039184537993,0.008207572147206778,0.0,0.9992057188244639,0.018533227429176596,0.0018533227429176596,0.0,0.019062748212867357,0.0023828435266084196,0.0010590415673815197,0.0021180831347630395,0.0,0.0,0.0,7.384961609743183,10.412496690495102,0.001752713794016415,0.0022716441620333604,0.003161239078633836,0.004569764363251257,0.9998146677257083,0.0003706645485835319,0.12459624040243601,115.6785808842997,245.73947577442414,0.9918692083664284,0.0007651575324331477,0.07324331480010517,0.02627482128673574,0.0017924278527932163,0.0012205454064071939,0.00687582737622452,0.010839290442149834
23,0.0,1.0,19.0,9.0,173920.9411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,3.235294117647059,0.0,0.0,0.0,0.0,1.0,0.0,0.10294117647058823,122.11764705882354,69.3529411764706,0.3211764705882353,0.08941176470588239,0.3205882352941177,0.016470588235294115,0.0035294117647058825,0.005294117647058824,0.0,0.0
24,42.5,1.0,57.0,9.0,515.75,1512446.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.75,38.25,0.225,0.0275,0.01,0.055,0.0,0.0,0.0,0.0
25,107.0,1.0,57.0,9.0,585.0,2661605.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,47.0,0.27,0.02,0.01,0.0,0.0,0.0,0.0,0.0
26,0.07929040174263104,0.03149212782970745,15.041659773347671,8.999958640086028,958.0003550059282,9.43051879118758,0.0,0.0008926848098822621,0.0,4.135991397137894e-05,0.0,0.030485703256403894,0.0,0.0,0.0,7.927316844514296e-05,0.00048597898916370253,0.00014131303940221137,0.0003412192902638763,0.0,0.0,0.0,490.7914736537348,490.8072317809579,1.5268701574434056e-05,2.7676675765847737e-05,3.4466594976149115e-06,8.030716629442744e-06,0.9994346789092013,0.0009719924449223806,0.012892160917638652,250.66277194143436,250.75535266219978,0.9875437725756209,0.002354275236440695,0.9703709294951753,0.0005826233214768222,0.0002676331099898005,8.285769432266235e-05,0.0002597402597402606,3.587972537017117e-05
27,3551.1666666666665,1.0,44.833333333333336,9.0,1003.3333333333334,441105.8333333333,0.0,0.0,0.5,0.0,0.3333333333333333,0.8333333333333334,50.333333333333336,0.0,0.16666666666666666,48.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.051666666666666666,139.5,58.5,0.4200000000000001,0.03166666666666667,0.17500000000000002,0.0,0.06,0.07666666666666667,0.0,0.0
28,2.0,1.0,19.0,9.0,2104380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213.0,10.0,0.02,0.01,0.02,0.2,0.94,0.0,0.0,0.0
29,9.958333333333334,1.0,38.041666666666664,9.0,341.2083333333333,271515.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.5416666666666665,0.0,0.0,0.0,0.004583333333333333,0.9791666666666666,0.041666666666666664,0.04750000000000001,163.125,148.5,0.6079166666666667,0.01791666666666667,0.061250000000000006,0.01375,0.0,0.0,0.008333333333333333,0.034166666666666665
30,29.0,1.0,44.333333333333336,9.0,507.3333333333333,1138352.3333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.33333333333333,13.333333333333334,0.3766666666666667,0.02666666666666667,0.34,0.0,0.0,0.0,0.0033333333333333335,0.0
31,17079.15589353612,1.7984790874524714,40.14448669201521,8.153992395437262,193.8403041825095,389.3745247148289,0.0,0.0,0.0,0.12167300380228137,0.0,0.049429657794676805,0.005703422053231939,0.0,0.0,0.0,0.013307984790874524,0.0,0.0019011406844106464,0.0,0.0,0.02091254752851711,1.7357414448669202,1.344106463878327,0.0,0.0,0.16634980988593157,0.16730038022813687,0.9068250950570337,0.0941825095057035,0.003517110266159696,243.65209125475286,4.142585551330798,0.024904942965779362,0.677927756653992,0.8975285171102675,0.00024714828897338405,0.0067490494296577955,0.00494296577946768,0.14047528517110264,0.15695817490494296
32,34.17250673854448,1.0,22.471698113207548,8.981132075471699,235.8167115902965,30485.396226415094,0.0,0.0,0.0,0.06199460916442048,0.0,0.9986522911051213,0.01752021563342318,0.004043126684636119,0.0,0.0026954177897574125,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,4.881401617250674,7.668463611859838,0.004380053908355795,0.004366576819407008,0.0018463611859838277,0.0037870619946091645,1.0,0.0,0.12556603773584904,146.40835579514825,247.3032345013477,0.9860646900269547,0.0010512129380053912,0.05690026954177904,0.02181940700808617,0.0033153638814016153,0.0011859838274932621,0.00819407008086253,0.009932614555256064
33,171.05454545454546,1.0,23.90909090909091,9.0,261.6181818181818,81635.81818181818,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.01818181818181818,0.03636363636363636,5.5636363636363635,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,4.181818181818182,6.1454545454545455,0.0,0.0009090909090909091,0.0,0.00909090909090909,1.0,0.0,0.08018181818181819,40.18181818181818,236.27272727272728,0.9585454545454545,0.0029090909090909093,0.09254545454545446,0.03236363636363638,0.0012727272727272728,0.0005454545454545455,0.005272727272727273,0.010545454545454545
34,144.0,1.0,1.0,9.0,715240.0,215800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,1.0,0.01,0.08,0.01,0.0,0.01,0.0,0.0,0.0
