,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
0,47.486491537572114,636.2814709693849,283.83290581351645,4.5182238451317165e-05,0.006526779718103907,4.107476222847015e-06,0.025638866583011066,0.00014170792968822203,0.1359410330713448,0.00045592986073601864,8.009578634551679e-05,8.21495244569403e-06,0.005436244780938024,0.000792742911009474,0.0001088481199054459,0.0009488270074776605,0.0,0.0,0.0014068106063251026,337.05660512982706,297.0761546629097,0.17919643388914294,0.17912032235473413,0.05808283547298616,0.05811039663844152,0.7885222122050412,0.021262864102101795,0.027860210261708717,233.6834573448863,188.15807211496005,0.750661652807954,0.03130439068666878,0.6096650353141702,0.006529983549558054,0.17926995771352205,0.17897315148165738,0.05867307980620918,0.05793814962303563,0.5824442358759295,0.3757539786041564,0.04180178551991407,8.420326256836381e-05,1.0268690557117537e-05,0.00018894390625096268,0.0006736261005469105,0.0002176962398108918,0.0002218037160337388,0.00025877100203936193,0.00019921259680808024,0.00021153502547662127,0.00023823362092512687,0.00023823362092512687,0.012041066547276024,0.00023001866847943285,0.0033722379789573992,0.577921904554575,0.00021153502547662127,0.00020332007303092725,0.0013739507965423265,0.001638883012915959,0.009237714025182937,0.00024028735903655038,0.00021358876358804478,0.11827683157499122,0.00020332007303092725,0.0,0.00023823362092512687,0.00023617988281370337,0.0002176962398108918,0.00020126633491950375,0.00020742754925377426,0.00020948128736519777,0.00021153502547662127,0.0002197499779223153,0.00020126633491950375,0.00020332007303092725,0.00020948128736519777,0.0002197499779223153,0.0001951051205852332,0.00021564250169946829,0.0002218037160337388,0.0007804204823409328,0.014852634021814807,2.0537381114235074e-06,0.00020742754925377426,0.0004025326698390075,0.0002238574541451623,0.227745180390087,2.0537381114235074e-06,0.0002464485733708209,0.00022796493036800932,0.00023001866847943285,0.019927420895142295,0.0002259111922565858,0.00021564250169946829,0.0002197499779223153,0.00021564250169946829,0.00023617988281370337,0.0007722055298952388,2.0537381114235074e-06,1.4376166779964553e-05,0.00032243688349349066,2.8752333559929106e-05,0.001104911103945847,0.0002176962398108918,0.0002176962398108918,0.0002176962398108918,0.0002259111922565858,1.642990489138806e-05,0.05519421174450676,0.0011850068902913638,2.2591119225658583e-05,0.0016861189894786996,0.1786895918606251,5.3397190897011195e-05,3.080607167135261e-05,1.4376166779964553e-05,0.7628877200837104,0.0002197499779223153
1,2.0,693375640.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.79,0.67,0.21,0.33,0.05,0.39,0.0,255.0,3.0,0.01,0.09,0.22,0.0,0.18,0.67,0.05,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,324.3125,0.0,5150380.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3125,13.375,0.953125,0.00125,0.9375,0.0,0.046875,0.05375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,5051.677966101695,5134226.491525424,0.0,0.0,0.0,0.0,2.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,1.4576271186440677,0.01694915254237288,0.019322033898305085,0.0,0.0,0.9915254237288136,0.01694915254237288,0.0576271186440678,31.593220338983052,35.05084745762712,0.8908474576271187,0.02338983050847458,0.9332203389830509,0.10440677966101697,0.010847457627118643,0.024237288135593223,0.0023728813559322037,0.00033898305084745765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.9830508474576272,0.0
4,103.25,2203585.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7083333333333333,1.625,0.0,0.0,0.041666666666666664,0.041666666666666664,0.9654166666666667,0.06958333333333333,0.0,115.16666666666667,59.041666666666664,0.33708333333333323,0.06875000000000002,0.3370833333333332,0.029583333333333333,0.03916666666666666,0.0,0.01625,0.0008333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.9583333333333334,0.0
5,83.0,675.6,2466058.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.6,31.2,0.194,0.046,0.013999999999999999,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,35.833333333333336,575.5833333333334,875941.8333333334,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,1.0833333333333333,0.0,0.0,0.0,0.0,0.9583333333333334,0.08333333333333333,0.08333333333333333,165.16666666666666,44.333333333333336,0.36083333333333334,0.01916666666666666,0.1716666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,0.2599231754161332,57394.80495091763,7888.491677336748,0.0,0.0,0.0,1.8373879641485276,0.0,0.9880495091762698,0.9052496798975672,0.0,0.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,3.6547161758429363,3.9107981220657275,0.003930857874519847,0.0041229193341869395,0.03548442168160476,0.08738369611609087,0.9984720443875373,0.002317541613316261,0.11266752027315365,201.78361075544174,198.61886470337174,0.9619120785317972,0.004502774221084074,0.030345710627400966,0.0010926163038839092,0.0026675202731540545,0.0028937259923175218,0.046359368331199816,0.04601365770379898,0.0,1.0,0.0,0.0008536064874093043,0.002134016218523261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052923602219376864,0.0,0.0,0.9346991037131882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536064874093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008536064874093044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329065300896287,0.0,0.002987622705932565,0.002134016218523261,0.0,0.9615877080665813,0.0
8,45.0,588.3333333333334,1761597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,33.0,0.26333333333333336,0.03333333333333333,0.01,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,617.3409090909091,418.7613636363636,203545.0909090909,0.0,0.0,0.0,0.022727272727272728,0.0,0.9886363636363636,18.772727272727273,0.022727272727272728,0.045454545454545456,21.022727272727273,0.11363636363636363,0.0,0.1590909090909091,0.0,0.0,0.0,4.3977272727272725,6.238636363636363,0.0007954545454545455,0.0007954545454545455,0.011363636363636364,0.012613636363636365,0.9943181818181818,0.011363636363636364,0.05738636363636363,101.20454545454545,168.25,0.7078409090909091,0.021477272727272737,0.049204545454545404,0.022613636363636377,0.010909090909090912,0.012954545454545456,0.008295454545454545,0.020795454545454548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.9772727272727273,0.0
